2020 Ballot Measure Number 2 Implementation: numbers sum: 804, cell: 803.600000
Alaska Energy Authority - Bulk Fuel Upgrades: numbers sum: 7500, cell: 7500.000000
Alaska Energy Authority - Bulk Fuel Upgrades: numbers sum: 13000, cell: 5500.000000
Alaska Energy Authority - Rural Power Systems Upgrades: numbers sum: 12500, cell: 12500.000000
Alaska Energy Authority - Rural Power Systems Upgrades: numbers sum: 17500, cell: 5000.000000
AMCO Enforcement Case Management and Investigations Report Writing System: numbers sum: 100, cell: 100.000000
AMCO Enforcement Case Management and Investigations Report Writing System: numbers sum: 200, cell: 100.000000
Anchorage - Energy Burden Mapping: numbers sum: 25, cell: 25.000000
Chevak School Fire Remediation: numbers sum: 2500, cell: 2500.000000
Community Block Grants: numbers sum: 6000, cell: 6000.000000
Community Block Grants: numbers sum: 6060, cell: 60.000000
Inter-Island Ferry Authority: numbers sum: 250, cell: 250.000000
Matanuska-Susitna Borough - Arctic Winter Games: numbers sum: 1000, cell: 1000.000000
National Petroleum Reserve - Alaska Impact Grant Program: numbers sum: 9100, cell: 9100.000000
1002 Federal Receipts: numbers sum: 6000, cell: 6000.000000
1002 Federal Receipts: numbers sum: 13500, cell: 7500.000000
1002 Federal Receipts: numbers sum: 18500, cell: 5000.000000
1002 Federal Receipts: numbers sum: 31000, cell: 12500.000000
1002 Federal Receipts: numbers sum: 52000, cell: 21000.000000
1003 General Fund Match: numbers sum: 60, cell: 60.000000
1004 General Fund Receipts: numbers sum: 1000, cell: 1000.000000
1004 General Fund Receipts: numbers sum: 1250, cell: 250.000000
1004 General Fund Receipts: numbers sum: 1350, cell: 100.000000
1004 General Fund Receipts: numbers sum: 3850, cell: 2500.000000
1004 General Fund Receipts: numbers sum: 3875, cell: 25.000000
1005 General Fund/Program Receipts: numbers sum: 100, cell: 100.000000
1063 National Petroleum Reserve Fund: numbers sum: 9100, cell: 9100.000000
1140 AIDEA Dividend: numbers sum: 5500, cell: 5500.000000
1140 AIDEA Dividend: numbers sum: 10500, cell: 5000.000000
Commerce: numbers sum: 6000, cell: 6000.000000
Commerce: numbers sum: 6060, cell: 60.000000
Commerce: numbers sum: 15160, cell: 9100.000000
Commerce: numbers sum: 16160, cell: 1000.000000
Commerce: numbers sum: 16410, cell: 250.000000
Commerce: numbers sum: 23910, cell: 7500.000000
Commerce: numbers sum: 29410, cell: 5500.000000
Commerce: numbers sum: 34410, cell: 5000.000000
Commerce: numbers sum: 46910, cell: 12500.000000
Commerce: numbers sum: 51910, cell: 5000.000000
Commerce: numbers sum: 72910, cell: 21000.000000
Commerce: numbers sum: 73010, cell: 100.000000
Commerce: numbers sum: 73110, cell: 100.000000
Commerce: numbers sum: 75610, cell: 2500.000000
Commerce: numbers sum: 75635, cell: 25.000000
Commerce: numbers sum: 6000, cell: 6000.000000
Commerce: numbers sum: 6060, cell: 60.000000
Commerce: numbers sum: 15160, cell: 9100.000000
Commerce: numbers sum: 16160, cell: 1000.000000
Commerce: numbers sum: 16410, cell: 250.000000
Commerce: numbers sum: 23910, cell: 7500.000000
Commerce: numbers sum: 29410, cell: 5500.000000
Commerce: numbers sum: 34410, cell: 5000.000000
Commerce: numbers sum: 46910, cell: 12500.000000
Commerce: numbers sum: 51910, cell: 5000.000000
Commerce: numbers sum: 72910, cell: 21000.000000
Commerce: numbers sum: 73010, cell: 100.000000
Commerce: numbers sum: 73110, cell: 100.000000
Commerce: numbers sum: 75610, cell: 2500.000000
Commerce: numbers sum: 75635, cell: 25.000000
Joint Base Elmendorf Richardson (JBER) Digital Control, Generator, and Preventative Maintenance: numbers sum: 4038, cell: 4037.500000
Kotzebue Tarmac Repair and Maintenance : numbers sum: 388, cell: 387.500000
Kotzebue Tarmac Repair and Maintenance : numbers sum: 5201, cell: 4812.500000
Mass Notification System - Joint Base Elmendorf Richardson (JBER): numbers sum: 2500, cell: 2500.000000
Mass Notification System - Joint Base Elmendorf Richardson (JBER): numbers sum: 5000, cell: 2500.000000
State Homeland Security Grant Programs: numbers sum: 7500, cell: 7500.000000
1002 Federal Receipts: numbers sum: 7500, cell: 7500.000000
1002 Federal Receipts: numbers sum: 10000, cell: 2500.000000
1002 Federal Receipts: numbers sum: 14038, cell: 4037.500000
1002 Federal Receipts: numbers sum: 14426, cell: 387.500000
1003 General Fund Match: numbers sum: 2500, cell: 2500.000000
1004 General Fund Receipts: numbers sum: 4813, cell: 4812.500000
Military & Veterans Affairs: numbers sum: 7500, cell: 7500.000000
Military & Veterans Affairs: numbers sum: 10000, cell: 2500.000000
Military & Veterans Affairs: numbers sum: 12500, cell: 2500.000000
Military & Veterans Affairs: numbers sum: 16538, cell: 4037.500000
Military & Veterans Affairs: numbers sum: 16926, cell: 387.500000
Military & Veterans Affairs: numbers sum: 21739, cell: 4812.500000
Military & Veterans Affairs: numbers sum: 7500, cell: 7500.000000
Military & Veterans Affairs: numbers sum: 10000, cell: 2500.000000
Military & Veterans Affairs: numbers sum: 12500, cell: 2500.000000
Military & Veterans Affairs: numbers sum: 16538, cell: 4037.500000
Military & Veterans Affairs: numbers sum: 16926, cell: 387.500000
Military & Veterans Affairs: numbers sum: 21739, cell: 4812.500000
Abandoned Mine Lands Reclamation Federal Program: numbers sum: 3200, cell: 3200.000000
Agriculture Specialty Crop Block Grant: numbers sum: 4500, cell: 4500.000000
Cooperative Water Resource Program Pass-through to USGS for Stream Gaging Projects: numbers sum: 300, cell: 300.000000
Critical Information Database and Dashboard: numbers sum: 600, cell: 600.000000
Critical Information Database and Dashboard: numbers sum: 800, cell: 200.000000
Critical Minerals Mapping - Earth MRI (3DEEP): numbers sum: 1500, cell: 1500.000000
Critical Minerals Mapping - Earth MRI (3DEEP): numbers sum: 2000, cell: 500.000000
Critical Minerals Mapping - Earth MRI (3DEEP): numbers sum: 2200, cell: 200.000000
Dam Safety Industry Projects Application Review: numbers sum: 400, cell: 400.000000
EVOS Eagle Rock (Bookey Parcel) Improvements: numbers sum: 6419, cell: 6419.010000
EVOS Kenai River Bookey Parcel Purchase: numbers sum: 2300, cell: 2300.000000
Federal and Local Government Funded Forest Resource and Fire Program: numbers sum: 7000, cell: 7000.000000
Geological Mapping for Energy Development (USGS STATEMAP): numbers sum: 600, cell: 600.000000
Geological Mapping for Energy Development (USGS STATEMAP): numbers sum: 900, cell: 300.000000
Land Sales - New Subdivision Development: numbers sum: 500, cell: 500.000000
National Historic Preservation Fund: numbers sum: 600, cell: 600.000000
National Recreational Trails Federal Grant Program: numbers sum: 1500, cell: 1500.000000
National Recreational Trails Federal Grant Program: numbers sum: 1600, cell: 100.000000
PARKS Land and Water Conservation Fund Federal Grant Program: numbers sum: 3500, cell: 3500.000000
PARKS Land and Water Conservation Fund Federal Grant Program: numbers sum: 5653, cell: 2152.655000
Snowmobile Trail Development Program and Grants: numbers sum: 250, cell: 250.000000
State Park Electronic Fee Stations: numbers sum: 220, cell: 220.000000
Wildland Fire Engine Replacement: numbers sum: 250, cell: 250.000000
Wildland Firefighting Aircraft Replacement: numbers sum: 650, cell: 650.000000
1002 Federal Receipts: numbers sum: 1500, cell: 1500.000000
1002 Federal Receipts: numbers sum: 4700, cell: 3200.000000
1002 Federal Receipts: numbers sum: 5300, cell: 600.000000
1002 Federal Receipts: numbers sum: 8800, cell: 3500.000000
1002 Federal Receipts: numbers sum: 15800, cell: 7000.000000
1002 Federal Receipts: numbers sum: 16400, cell: 600.000000
1002 Federal Receipts: numbers sum: 17900, cell: 1500.000000
1002 Federal Receipts: numbers sum: 22400, cell: 4500.000000
1002 Federal Receipts: numbers sum: 23000, cell: 600.000000
1003 General Fund Match: numbers sum: 2153, cell: 2152.655000
1003 General Fund Match: numbers sum: 2453, cell: 300.000000
1003 General Fund Match: numbers sum: 2953, cell: 500.000000
1004 General Fund Receipts: numbers sum: 250, cell: 250.000000
1004 General Fund Receipts: numbers sum: 900, cell: 650.000000
1004 General Fund Receipts: numbers sum: 1100, cell: 200.000000
1005 General Fund/Program Receipts: numbers sum: 100, cell: 100.000000
1005 General Fund/Program Receipts: numbers sum: 320, cell: 220.000000
1018 Exxon Valdez Oil Spill Settlement: numbers sum: 2300, cell: 2300.000000
1018 Exxon Valdez Oil Spill Settlement: numbers sum: 8719, cell: 6419.010000
1108 Statutory Designated Program Receipts: numbers sum: 300, cell: 300.000000
1108 Statutory Designated Program Receipts: numbers sum: 700, cell: 400.000000
1108 Statutory Designated Program Receipts: numbers sum: 900, cell: 200.000000
1153 State Land Disposal Income Fund: numbers sum: 500, cell: 500.000000
1195 Snow Machine Registration Receipts: numbers sum: 250, cell: 250.000000
Natural Resources: numbers sum: 1500, cell: 1500.000000
Natural Resources: numbers sum: 1600, cell: 100.000000
Natural Resources: numbers sum: 4800, cell: 3200.000000
Natural Resources: numbers sum: 5400, cell: 600.000000
Natural Resources: numbers sum: 8900, cell: 3500.000000
Natural Resources: numbers sum: 11053, cell: 2152.655000
Natural Resources: numbers sum: 11303, cell: 250.000000
Natural Resources: numbers sum: 11553, cell: 250.000000
Natural Resources: numbers sum: 11853, cell: 300.000000
Natural Resources: numbers sum: 18853, cell: 7000.000000
Natural Resources: numbers sum: 19253, cell: 400.000000
Natural Resources: numbers sum: 19903, cell: 650.000000
Natural Resources: numbers sum: 20503, cell: 600.000000
Natural Resources: numbers sum: 20803, cell: 300.000000
Natural Resources: numbers sum: 22303, cell: 1500.000000
Natural Resources: numbers sum: 22803, cell: 500.000000
Natural Resources: numbers sum: 23003, cell: 200.000000
Natural Resources: numbers sum: 23223, cell: 220.000000
Natural Resources: numbers sum: 23723, cell: 500.000000
Natural Resources: numbers sum: 26023, cell: 2300.000000
Natural Resources: numbers sum: 32442, cell: 6419.010000
Natural Resources: numbers sum: 36942, cell: 4500.000000
Natural Resources: numbers sum: 37542, cell: 600.000000
Natural Resources: numbers sum: 37742, cell: 200.000000
Natural Resources: numbers sum: 1500, cell: 1500.000000
Natural Resources: numbers sum: 1600, cell: 100.000000
Natural Resources: numbers sum: 4800, cell: 3200.000000
Natural Resources: numbers sum: 5400, cell: 600.000000
Natural Resources: numbers sum: 8900, cell: 3500.000000
Natural Resources: numbers sum: 11053, cell: 2152.655000
Natural Resources: numbers sum: 11303, cell: 250.000000
Natural Resources: numbers sum: 11553, cell: 250.000000
Natural Resources: numbers sum: 11853, cell: 300.000000
Natural Resources: numbers sum: 18853, cell: 7000.000000
Natural Resources: numbers sum: 19253, cell: 400.000000
Natural Resources: numbers sum: 19903, cell: 650.000000
Natural Resources: numbers sum: 20503, cell: 600.000000
Natural Resources: numbers sum: 20803, cell: 300.000000
Natural Resources: numbers sum: 22303, cell: 1500.000000
Natural Resources: numbers sum: 22803, cell: 500.000000
Natural Resources: numbers sum: 23003, cell: 200.000000
Natural Resources: numbers sum: 23223, cell: 220.000000
Natural Resources: numbers sum: 23723, cell: 500.000000
Natural Resources: numbers sum: 26023, cell: 2300.000000
Natural Resources: numbers sum: 32442, cell: 6419.010000
Natural Resources: numbers sum: 36942, cell: 4500.000000
Natural Resources: numbers sum: 37542, cell: 600.000000
Natural Resources: numbers sum: 37742, cell: 200.000000
2018 Sockeye Salmon Disaster - Chignik Area: numbers sum: 2000, cell: 2000.000000
Copper River Boat Launch Facilities Improvements: numbers sum: 165, cell: 165.000000
Endangered Species Act - Legal and Research Needs to Protect State Right to Manage: numbers sum: 3000, cell: 3000.000000
Endangered Species Act - Legal and Research Needs to Protect State Right to Manage: numbers sum: 3250, cell: 250.000000
Facilities, Vessels and Aircraft Maintenance, Repair and Upgrades: numbers sum: 500, cell: 500.000000
Pacific Coastal Salmon Recovery Fund: numbers sum: 4400, cell: 4400.000000
Pacific Cod Disaster Funding - 2018 Gulf of Alaska: numbers sum: 1000, cell: 1000.000000
Sport Fish Recreational Boating and Angler Access: numbers sum: 2250, cell: 2250.000000
Sport Fish Recreational Boating and Angler Access: numbers sum: 3000, cell: 750.000000
1002 Federal Receipts: numbers sum: 2250, cell: 2250.000000
1002 Federal Receipts: numbers sum: 6650, cell: 4400.000000
1002 Federal Receipts: numbers sum: 9650, cell: 3000.000000
1002 Federal Receipts: numbers sum: 11650, cell: 2000.000000
1002 Federal Receipts: numbers sum: 12650, cell: 1000.000000
1003 General Fund Match: numbers sum: 250, cell: 250.000000
1024 Fish and Game Fund: numbers sum: 750, cell: 750.000000
1024 Fish and Game Fund: numbers sum: 915, cell: 165.000000
1197 Alaska Capital Income Fund: numbers sum: 500, cell: 500.000000
Fish & Game: numbers sum: 2250, cell: 2250.000000
Fish & Game: numbers sum: 3000, cell: 750.000000
Fish & Game: numbers sum: 7400, cell: 4400.000000
Fish & Game: numbers sum: 7900, cell: 500.000000
Fish & Game: numbers sum: 10900, cell: 3000.000000
Fish & Game: numbers sum: 11150, cell: 250.000000
Fish & Game: numbers sum: 11315, cell: 165.000000
Fish & Game: numbers sum: 13315, cell: 2000.000000
Fish & Game: numbers sum: 14315, cell: 1000.000000
Fish & Game: numbers sum: 2250, cell: 2250.000000
Fish & Game: numbers sum: 3000, cell: 750.000000
Fish & Game: numbers sum: 7400, cell: 4400.000000
Fish & Game: numbers sum: 7900, cell: 500.000000
Fish & Game: numbers sum: 10900, cell: 3000.000000
Fish & Game: numbers sum: 11150, cell: 250.000000
Fish & Game: numbers sum: 11315, cell: 165.000000
Fish & Game: numbers sum: 13315, cell: 2000.000000
Fish & Game: numbers sum: 14315, cell: 1000.000000
AST Law Enforcement Equipment Replacement: numbers sum: 500, cell: 500.000000
AWT Law Enforcement Equipment and Off-Highway Vehicle Replacement: numbers sum: 750, cell: 750.000000
Crime Laboratory Equipment Replacement: numbers sum: 300, cell: 300.000000
Fire & Life Safety Vehicles: numbers sum: 150, cell: 150.000000
Marine Fisheries Patrol Improvements: numbers sum: 1100, cell: 1100.000000
Replace Training Video Simulator: numbers sum: 240, cell: 240.000000
Vehicle Replacement: numbers sum: 1234, cell: 1233.600000
1002 Federal Receipts: numbers sum: 1100, cell: 1100.000000
1004 General Fund Receipts: numbers sum: 150, cell: 150.000000
1004 General Fund Receipts: numbers sum: 450, cell: 300.000000
1004 General Fund Receipts: numbers sum: 690, cell: 240.000000
1004 General Fund Receipts: numbers sum: 1440, cell: 750.000000
1004 General Fund Receipts: numbers sum: 1940, cell: 500.000000
1004 General Fund Receipts: numbers sum: 3174, cell: 1233.600000
Public Safety: numbers sum: 1100, cell: 1100.000000
Public Safety: numbers sum: 1250, cell: 150.000000
Public Safety: numbers sum: 1550, cell: 300.000000
Public Safety: numbers sum: 1790, cell: 240.000000
Public Safety: numbers sum: 2540, cell: 750.000000
Public Safety: numbers sum: 3040, cell: 500.000000
Public Safety: numbers sum: 4274, cell: 1233.600000
Public Safety: numbers sum: 1100, cell: 1100.000000
Public Safety: numbers sum: 1250, cell: 150.000000
Public Safety: numbers sum: 1550, cell: 300.000000
Public Safety: numbers sum: 1790, cell: 240.000000
Public Safety: numbers sum: 2540, cell: 750.000000
Public Safety: numbers sum: 3040, cell: 500.000000
Public Safety: numbers sum: 4274, cell: 1233.600000
Clean Water Capitalization Grant Subsidy: numbers sum: 2000, cell: 2000.000000
Drinking Water Capitalization Grant Subsidy: numbers sum: 5800, cell: 5800.000000
Village Safe Water and Wastewater Infrastructure Projects: numbers sum: 31350, cell: 31350.000000
Village Safe Water and Wastewater Infrastructure Projects: numbers sum: 42187, cell: 10837.200000
Village Safe Water and Wastewater Infrastructure Projects: numbers sum: 42487, cell: 300.000000
Village Safe Water and Wastewater Infrastructure Projects: numbers sum: 63387, cell: 20900.000000
Village Safe Water and Wastewater Infrastructure Projects: numbers sum: 70612, cell: 7224.800000
Village Safe Water and Wastewater Infrastructure Projects: numbers sum: 70812, cell: 200.000000
Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service: numbers sum: 20900, cell: 20900.000000
Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service: numbers sum: 28125, cell: 7224.800000
Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service: numbers sum: 28325, cell: 200.000000
Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects: numbers sum: 31350, cell: 31350.000000
Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects: numbers sum: 42187, cell: 10837.200000
Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects: numbers sum: 42487, cell: 300.000000
1002 Federal Receipts: numbers sum: 31350, cell: 31350.000000
1002 Federal Receipts: numbers sum: 52250, cell: 20900.000000
1004 General Fund Receipts: numbers sum: 10837, cell: 10837.200000
1004 General Fund Receipts: numbers sum: 18062, cell: 7224.800000
1075 Alaska Clean Water Loan Fund: numbers sum: 2000, cell: 2000.000000
1100 Alaska Drinking Water Fund: numbers sum: 5800, cell: 5800.000000
1108 Statutory Designated Program Receipts: numbers sum: 300, cell: 300.000000
1108 Statutory Designated Program Receipts: numbers sum: 500, cell: 200.000000
Environ Conservation: numbers sum: 5800, cell: 5800.000000
Environ Conservation: numbers sum: 7800, cell: 2000.000000
Environ Conservation: numbers sum: 39150, cell: 31350.000000
Environ Conservation: numbers sum: 49987, cell: 10837.200000
Environ Conservation: numbers sum: 50287, cell: 300.000000
Environ Conservation: numbers sum: 71187, cell: 20900.000000
Environ Conservation: numbers sum: 78412, cell: 7224.800000
Environ Conservation: numbers sum: 78612, cell: 200.000000
Environ Conservation: numbers sum: 5800, cell: 5800.000000
Environ Conservation: numbers sum: 7800, cell: 2000.000000
Environ Conservation: numbers sum: 39150, cell: 31350.000000
Environ Conservation: numbers sum: 49987, cell: 10837.200000
Environ Conservation: numbers sum: 50287, cell: 300.000000
Environ Conservation: numbers sum: 71187, cell: 20900.000000
Environ Conservation: numbers sum: 78412, cell: 7224.800000
Environ Conservation: numbers sum: 78612, cell: 200.000000
Airport Improvement Program: numbers sum: 5000, cell: 5000.000000
Airport Improvement Program: numbers sum: 10000, cell: 5000.000000
Airport Improvement Program: numbers sum: 12000, cell: 2000.000000
Airport Improvement Program: numbers sum: 18400, cell: 6400.000000
Airport Improvement Program: numbers sum: 40000, cell: 21600.000000
Airport Improvement Program: numbers sum: 60600, cell: 20600.000000
Airport Improvement Program: numbers sum: 65600, cell: 5000.000000
Airport Improvement Program: numbers sum: 91400, cell: 25800.000000
Airport Improvement Program: numbers sum: 108500, cell: 17100.000000
Airport Improvement Program: numbers sum: 114600, cell: 6100.000000
Airport Improvement Program: numbers sum: 115303, cell: 703.000000
Airport Improvement Program: numbers sum: 116315, cell: 1012.000000
Airport Improvement Program: numbers sum: 136715, cell: 20400.000000
Airport Improvement Program: numbers sum: 168115, cell: 31400.000000
Airport Improvement Program: numbers sum: 178115, cell: 10000.000000
Airport Improvement Program: numbers sum: 186115, cell: 8000.000000
Airport Improvement Program: numbers sum: 194415, cell: 8300.000000
Airport Improvement Program: numbers sum: 222653, cell: 28237.623000
Airport Improvement Program: numbers sum: 223375, cell: 722.059000
Airport Improvement Program: numbers sum: 224287, cell: 912.074000
Airport Improvement Program: numbers sum: 224414, cell: 126.677000
Airport Improvement Program: numbers sum: 228541, cell: 4127.462000
Airport Improvement Program: numbers sum: 229934, cell: 1393.447000
Airport Improvement Program: numbers sum: 231150, cell: 1216.099000
Airport Improvement Program: numbers sum: 243358, cell: 12207.679000
Airport Improvement Program: numbers sum: 243621, cell: 263.280000
Airport Improvement Program: numbers sum: 257926, cell: 14304.880000
Airport Improvement Program: numbers sum: 265926, cell: 8000.000000
Airport Improvement Program: numbers sum: 266826, cell: 900.000000
Airport Improvement Program: numbers sum: 271826, cell: 5000.000000
Airport Improvement Program: numbers sum: 272526, cell: 700.000000
Airport Improvement Program: numbers sum: 274026, cell: 1500.000000
Airport Improvement Program: numbers sum: 275026, cell: 1000.000000
Airport Improvement Program: numbers sum: 276026, cell: 1000.000000
Airport Improvement Program: numbers sum: 278220, cell: 2194.000000
Airport Improvement Program: numbers sum: 278887, cell: 666.976000
Airport Improvement Program: numbers sum: 280905, cell: 2018.480000
Airport Improvement Program: numbers sum: 290997, cell: 10092.400000
Airport Improvement Program: numbers sum: 299906, cell: 8909.395000
Airport Improvement Program: numbers sum: 299938, cell: 31.669000
Airport Improvement Program: numbers sum: 300286, cell: 348.362000
Airport Improvement Program: numbers sum: 300505, cell: 218.545000
Airport Improvement Program: numbers sum: 301724, cell: 1218.750000
Airport Improvement Program: numbers sum: 301851, cell: 126.677000
Airport Improvement Program: numbers sum: 301960, cell: 109.273000
Airport Improvement Program: numbers sum: 316023, cell: 14062.500000
Airport Improvement Program: numbers sum: 321023, cell: 5000.000000
Airport Improvement Program: numbers sum: 322778, cell: 1755.200000
Airport Improvement Program: numbers sum: 349580, cell: 26801.904000
Airport Improvement Program: numbers sum: 354580, cell: 5000.000000
Airport Improvement Program: numbers sum: 394780, cell: 40200.000000
Airport Improvement Program: numbers sum: 434980, cell: 40200.000000
Airport Improvement Program: numbers sum: 475180, cell: 40200.000000
Computerized Maintenance Management System (CMMS) Year 3: numbers sum: 1509, cell: 1509.486000
Federal Program Match: numbers sum: 5200, cell: 5200.000000
Federal Program Match: numbers sum: 68421, cell: 63221.000000
Federal Program Match: numbers sum: 76400, cell: 7979.000000
Federal Program Match: numbers sum: 77700, cell: 1300.000000
Federal-Aid Highway Project Match Credits: numbers sum: 1000, cell: 1000.000000
MH: Coordinated Transportation and Vehicles: numbers sum: 1000, cell: 1000.000000
MH: Coordinated Transportation and Vehicles: numbers sum: 1300, cell: 300.000000
Municipal Harbor Facility Grant Fund: numbers sum: 6730, cell: 6729.988000
State Equipment Fleet Replacement: numbers sum: 25000, cell: 25000.000000
Statewide Federal Programs: numbers sum: 5000, cell: 5000.000000
Statewide Federal Programs: numbers sum: 15000, cell: 10000.000000
Statewide Federal Programs: numbers sum: 23000, cell: 8000.000000
Statewide Federal Programs: numbers sum: 23034, cell: 33.858000
Statewide Federal Programs: numbers sum: 33034, cell: 10000.000000
Statewide Federal Programs: numbers sum: 68294, cell: 35260.012000
Surface Transportation Program: numbers sum: 15000, cell: 15000.000000
Surface Transportation Program: numbers sum: 47385, cell: 32385.320000
Surface Transportation Program: numbers sum: 49204, cell: 1819.400000
Surface Transportation Program: numbers sum: 50296, cell: 1091.640000
Surface Transportation Program: numbers sum: 61212, cell: 10916.400000
Surface Transportation Program: numbers sum: 88503, cell: 27291.000000
Surface Transportation Program: numbers sum: 93959, cell: 5455.800000
Surface Transportation Program: numbers sum: 93968, cell: 9.097000
Surface Transportation Program: numbers sum: 105976, cell: 12008.040000
Surface Transportation Program: numbers sum: 112853, cell: 6877.332000
Surface Transportation Program: numbers sum: 113126, cell: 272.910000
Surface Transportation Program: numbers sum: 124042, cell: 10916.400000
Surface Transportation Program: numbers sum: 128363, cell: 4321.075000
Surface Transportation Program: numbers sum: 128518, cell: 154.649000
Surface Transportation Program: numbers sum: 140344, cell: 11826.100000
Surface Transportation Program: numbers sum: 141026, cell: 682.275000
Surface Transportation Program: numbers sum: 146484, cell: 5458.200000
Surface Transportation Program: numbers sum: 150123, cell: 3638.800000
Surface Transportation Program: numbers sum: 152488, cell: 2365.220000
Surface Transportation Program: numbers sum: 155217, cell: 2729.100000
Surface Transportation Program: numbers sum: 156582, cell: 1364.550000
Surface Transportation Program: numbers sum: 182054, cell: 25471.600000
Surface Transportation Program: numbers sum: 210255, cell: 28200.700000
Surface Transportation Program: numbers sum: 210346, cell: 90.970000
Surface Transportation Program: numbers sum: 210364, cell: 18.194000
Surface Transportation Program: numbers sum: 254303, cell: 43938.510000
Surface Transportation Program: numbers sum: 257032, cell: 2729.100000
Surface Transportation Program: numbers sum: 267494, cell: 10461.550000
Surface Transportation Program: numbers sum: 321166, cell: 53672.300000
Surface Transportation Program: numbers sum: 329353, cell: 8187.300000
Surface Transportation Program: numbers sum: 370290, cell: 40936.500000
Surface Transportation Program: numbers sum: 384845, cell: 14555.200000
Surface Transportation Program: numbers sum: 404858, cell: 20013.400000
Surface Transportation Program: numbers sum: 406677, cell: 1819.400000
Surface Transportation Program: numbers sum: 409176, cell: 2499.275000
Surface Transportation Program: numbers sum: 411728, cell: 2551.606000
Surface Transportation Program: numbers sum: 412940, cell: 1211.579000
Surface Transportation Program: numbers sum: 414914, cell: 1974.049000
Surface Transportation Program: numbers sum: 419199, cell: 4284.687000
Surface Transportation Program: numbers sum: 512702, cell: 93502.605000
Surface Transportation Program: numbers sum: 517133, cell: 4431.340000
Surface Transportation Program: numbers sum: 524038, cell: 6904.623000
Surface Transportation Program: numbers sum: 524311, cell: 272.910000
Surface Transportation Program: numbers sum: 524899, cell: 587.760000
Surface Transportation Program: numbers sum: 526264, cell: 1364.550000
Surface Transportation Program: numbers sum: 527174, cell: 909.700000
Surface Transportation Program: numbers sum: 528993, cell: 1819.400000
Surface Transportation Program: numbers sum: 533360, cell: 4366.560000
Surface Transportation Program: numbers sum: 539273, cell: 5913.050000
Surface Transportation Program: numbers sum: 541154, cell: 1880.534000
Surface Transportation Program: numbers sum: 542086, cell: 932.443000
Surface Transportation Program: numbers sum: 542359, cell: 272.910000
Surface Transportation Program: numbers sum: 542757, cell: 398.449000
Surface Transportation Program: numbers sum: 543046, cell: 288.659000
Surface Transportation Program: numbers sum: 545031, cell: 1984.522000
Surface Transportation Program: numbers sum: 545710, cell: 678.636000
Surface Transportation Program: numbers sum: 545739, cell: 28.577000
Surface Transportation Program: numbers sum: 546217, cell: 477.593000
Surface Transportation Program: numbers sum: 546262, cell: 45.150000
Surface Transportation Program: numbers sum: 602342, cell: 56080.000000
Surface Transportation Program: numbers sum: 654195, cell: 51852.900000
Surface Transportation Program: numbers sum: 705138, cell: 50943.200000
Surface Transportation Program: numbers sum: 733291, cell: 28153.418000
Surface Transportation Program: numbers sum: 746791, cell: 13500.000000
Surface Transportation Program: numbers sum: 759982, cell: 13190.650000
Surface Transportation Program: numbers sum: 767698, cell: 7716.256000
Surface Transportation Program: numbers sum: 774702, cell: 7003.961000
Surface Transportation Program: numbers sum: 781700, cell: 6997.900000
Surface Transportation Program: numbers sum: 786249, cell: 4548.500000
Surface Transportation Program: numbers sum: 790024, cell: 3775.255000
Surface Transportation Program: numbers sum: 793235, cell: 3211.200000
Surface Transportation Program: numbers sum: 795600, cell: 2365.220000
Surface Transportation Program: numbers sum: 797861, cell: 2261.379000
Surface Transportation Program: numbers sum: 800005, cell: 2143.768000
Surface Transportation Program: numbers sum: 802061, cell: 2055.831000
Surface Transportation Program: numbers sum: 804062, cell: 2001.340000
Surface Transportation Program: numbers sum: 805991, cell: 1929.082000
Surface Transportation Program: numbers sum: 807810, cell: 1819.400000
Surface Transportation Program: numbers sum: 809629, cell: 1819.400000
Surface Transportation Program: numbers sum: 811448, cell: 1819.400000
Surface Transportation Program: numbers sum: 813176, cell: 1728.430000
Surface Transportation Program: numbers sum: 814304, cell: 1128.028000
Surface Transportation Program: numbers sum: 815396, cell: 1091.640000
Surface Transportation Program: numbers sum: 816306, cell: 909.700000
Surface Transportation Program: numbers sum: 817170, cell: 864.216000
Surface Transportation Program: numbers sum: 818034, cell: 864.215000
Surface Transportation Program: numbers sum: 818871, cell: 836.594000
Surface Transportation Program: numbers sum: 819656, cell: 785.071000
Surface Transportation Program: numbers sum: 820429, cell: 773.245000
Surface Transportation Program: numbers sum: 821159, cell: 730.000000
Surface Transportation Program: numbers sum: 821887, cell: 727.760000
Surface Transportation Program: numbers sum: 822614, cell: 727.440000
Surface Transportation Program: numbers sum: 823296, cell: 682.275000
Surface Transportation Program: numbers sum: 823936, cell: 640.000000
Surface Transportation Program: numbers sum: 824544, cell: 607.500000
Surface Transportation Program: numbers sum: 825135, cell: 591.304000
Surface Transportation Program: numbers sum: 825710, cell: 575.000000
Surface Transportation Program: numbers sum: 826187, cell: 477.000000
