REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT	scenario_webfolder1	scenario_webfolder2	scenario_webfolder3	scenario_webfolder4	scenario_webfolder5	scenario_webfolder6	scenario_webfolder7	scenario_webfolder8	scenario_webfolder9	scenario_webfolder10
5	1	80	Governor	2	2	Executive Operations	9	3	Governor's House	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	80	Governor	2	2	Executive Operations	9	3	Governor's House	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	80	Governor	2	2	Executive Operations	9	3	Governor's House	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	80	Governor	2	2	Executive Operations	9	3	Governor's House	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	80	Governor	2	2	Executive Operations	9	3	Governor's House	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		756.70	0	0	0	0	0	0	0	0	0										
10000	1	80	Governor	2	2	Executive Operations	9	3	Governor's House	Permanent Full-Time	Position Count	0			4.00	0	0	0	0	0	0	0	0	0										
1	1	80	Governor	2	2	Executive Operations	10	4	Contingency Fund	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	1	80	Governor	2	2	Executive Operations	10	4	Contingency Fund	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	1	80	Governor	2	2	Executive Operations	10	4	Contingency Fund	Contractual Services	Expenditure	0			250.00	0	0	0	0	0	0	0	0	0										
4	1	80	Governor	2	2	Executive Operations	10	4	Contingency Fund	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	1	80	Governor	2	2	Executive Operations	10	4	Contingency Fund	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	80	Governor	2	2	Executive Operations	10	4	Contingency Fund	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	80	Governor	2	2	Executive Operations	10	4	Contingency Fund	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	80	Governor	2	2	Executive Operations	10	4	Contingency Fund	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	80	Governor	2	2	Executive Operations	10	4	Contingency Fund	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		250.00	0	0	0	0	0	0	0	0	0										
1	1	80	Governor	2	2	Executive Operations	11	5	Lieutenant Governor	Personal Services	Expenditure	0			921.00	0	0	0	0	0	0	0	0	0										
2	1	80	Governor	2	2	Executive Operations	11	5	Lieutenant Governor	Travel	Expenditure	0			85.20	0	0	0	0	0	0	0	0	0										
3	1	80	Governor	2	2	Executive Operations	11	5	Lieutenant Governor	Contractual Services	Expenditure	0			194.60	0	0	0	0	0	0	0	0	0										
4	1	80	Governor	2	2	Executive Operations	11	5	Lieutenant Governor	Commodities	Expenditure	0			19.00	0	0	0	0	0	0	0	0	0										
5	1	80	Governor	2	2	Executive Operations	11	5	Lieutenant Governor	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	80	Governor	2	2	Executive Operations	11	5	Lieutenant Governor	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	80	Governor	2	2	Executive Operations	11	5	Lieutenant Governor	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	80	Governor	2	2	Executive Operations	11	5	Lieutenant Governor	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	80	Governor	2	2	Executive Operations	11	5	Lieutenant Governor	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1219.80	0	0	0	0	0	0	0	0	0										
10000	1	80	Governor	2	2	Executive Operations	11	5	Lieutenant Governor	Permanent Full-Time	Position Count	0			7.00	0	0	0	0	0	0	0	0	0										
1	1	80	Governor	407	3	Gov State Facilities Rent	2461	0	Gov Office Facilities Rent	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	1	80	Governor	407	3	Gov State Facilities Rent	2461	0	Gov Office Facilities Rent	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	1	80	Governor	407	3	Gov State Facilities Rent	2461	0	Gov Office Facilities Rent	Contractual Services	Expenditure	0			596.20	0	0	0	0	0	0	0	0	0										
4	1	80	Governor	407	3	Gov State Facilities Rent	2461	0	Gov Office Facilities Rent	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	1	80	Governor	407	3	Gov State Facilities Rent	2461	0	Gov Office Facilities Rent	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	80	Governor	407	3	Gov State Facilities Rent	2461	0	Gov Office Facilities Rent	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	80	Governor	407	3	Gov State Facilities Rent	2461	0	Gov Office Facilities Rent	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	80	Governor	407	3	Gov State Facilities Rent	2461	0	Gov Office Facilities Rent	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	80	Governor	407	3	Gov State Facilities Rent	2461	0	Gov Office Facilities Rent	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		596.20	0	0	0	0	0	0	0	0	0										
1	1	80	Governor	407	3	Gov State Facilities Rent	2779	0	Governor's Office Leasing	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	1	80	Governor	407	3	Gov State Facilities Rent	2779	0	Governor's Office Leasing	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	1	80	Governor	407	3	Gov State Facilities Rent	2779	0	Governor's Office Leasing	Contractual Services	Expenditure	0			490.60	0	0	0	0	0	0	0	0	0										
4	1	80	Governor	407	3	Gov State Facilities Rent	2779	0	Governor's Office Leasing	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	1	80	Governor	407	3	Gov State Facilities Rent	2779	0	Governor's Office Leasing	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	80	Governor	407	3	Gov State Facilities Rent	2779	0	Governor's Office Leasing	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	80	Governor	407	3	Gov State Facilities Rent	2779	0	Governor's Office Leasing	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	80	Governor	407	3	Gov State Facilities Rent	2779	0	Governor's Office Leasing	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	80	Governor	407	3	Gov State Facilities Rent	2779	0	Governor's Office Leasing	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		490.60	0	0	0	0	0	0	0	0	0										
1	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Personal Services	Expenditure	0			2599.80	0	0	0	0	0	0	0	0	0										
2	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Travel	Expenditure	0			10.20	0	0	0	0	0	0	0	0	0										
3	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Contractual Services	Expenditure	0			158.40	0	0	0	0	0	0	0	0	0										
4	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Commodities	Expenditure	0			14.00	0	0	0	0	0	0	0	0	0										
5	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Capital Outlay	Expenditure	0			5.00	0	0	0	0	0	0	0	0	0										
6	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		2787.40	0	0	0	0	0	0	0	0	0										
10000	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Permanent Full-Time	Position Count	0			16.00	0	0	0	0	0	0	0	0	0										
12000	1	80	Governor	3	4	Office of Management & Budget	2144	1	Office of Management & Budget	Non-Permanent	Position Count	0			1.00	0	0	0	0	0	0	0	0	0										
1	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Personal Services	Expenditure	0			2855.90	0	0	0	0	0	0	0	0	0										
2	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Travel	Expenditure	0			15.00	0	0	0	0	0	0	0	0	0										
3	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Contractual Services	Expenditure	0			168.10	0	0	0	0	0	0	0	0	0										
4	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Commodities	Expenditure	0			14.00	0	0	0	0	0	0	0	0	0										
5	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		147.90	0	0	0	0	0	0	0	0	0										
1007	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	2905.10	0	0	0	0	0	0	0	0	0										
10000	1	80	Governor	3	4	Office of Management & Budget	3290	2	Admin Services Directors	Permanent Full-Time	Position Count	0			14.00	0	0	0	0	0	0	0	0	0										
1	1	80	Governor	433	5	Elections	21	1	Elections	Personal Services	Expenditure	0			3506.50	0	0	0	0	0	0	0	0	0										
2	1	80	Governor	433	5	Elections	21	1	Elections	Travel	Expenditure	0			90.40	0	0	0	0	0	0	0	0	0										
3	1	80	Governor	433	5	Elections	21	1	Elections	Contractual Services	Expenditure	0			3587.80	0	0	0	0	0	0	0	0	0										
4	1	80	Governor	433	5	Elections	21	1	Elections	Commodities	Expenditure	0			105.80	0	0	0	0	0	0	0	0	0										
5	1	80	Governor	433	5	Elections	21	1	Elections	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	80	Governor	433	5	Elections	21	1	Elections	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	80	Governor	433	5	Elections	21	1	Elections	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	80	Governor	433	5	Elections	21	1	Elections	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	80	Governor	433	5	Elections	21	1	Elections	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		7290.50	0	0	0	0	0	0	0	0	0										
10000	1	80	Governor	433	5	Elections	21	1	Elections	Permanent Full-Time	Position Count	0			30.00	0	0	0	0	0	0	0	0	0										
12000	1	80	Governor	433	5	Elections	21	1	Elections	Non-Permanent	Position Count	0			14.00	0	0	0	0	0	0	0	0	0										
1	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Personal Services	Expenditure	0			2318.50	0	0	0	0	0	0	0	0	0										
2	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Travel	Expenditure	0			42.00	0	0	0	0	0	0	0	0	0										
3	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Contractual Services	Expenditure	0			320.60	0	0	0	0	0	0	0	0	0										
4	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Commodities	Expenditure	0			23.00	0	0	0	0	0	0	0	0	0										
5	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		91.20	0	0	0	0	0	0	0	0	0										
1005	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		100.00	0	0	0	0	0	0	0	0	0										
1007	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	2512.90	0	0	0	0	0	0	0	0	0										
10000	2	10	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Permanent Full-Time	Position Count	0			15.00	0	0	0	0	0	0	0	0	0										
1	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Contractual Services	Expenditure	0			1131.80	0	0	0	0	0	0	0	0	0										
4	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	10	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1131.80	0	0	0	0	0	0	0	0	0										
1	2	10	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Personal Services	Expenditure	0			1055.10	0	0	0	0	0	0	0	0	0										
2	2	10	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Travel	Expenditure	0			23.00	0	0	0	0	0	0	0	0	0										
3	2	10	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Contractual Services	Expenditure	0			157.90	0	0	0	0	0	0	0	0	0										
4	2	10	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Commodities	Expenditure	0			10.00	0	0	0	0	0	0	0	0	0										
5	2	10	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	10	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	10	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	10	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	10	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		6.30	0	0	0	0	0	0	0	0	0										
1007	2	10	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	1239.70	0	0	0	0	0	0	0	0	0										
10000	2	10	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Permanent Full-Time	Position Count	0			6.00	0	0	0	0	0	0	0	0	0										
1	2	10	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Personal Services	Expenditure	0			1416.10	0	0	0	0	0	0	0	0	0										
2	2	10	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Travel	Expenditure	0			19.10	0	0	0	0	0	0	0	0	0										
3	2	10	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Contractual Services	Expenditure	0			1551.00	0	0	0	0	0	0	0	0	0										
4	2	10	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Commodities	Expenditure	0			21.70	0	0	0	0	0	0	0	0	0										
5	2	10	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	10	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	10	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	10	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	10	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		655.70	0	0	0	0	0	0	0	0	0										
1007	2	10	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	2352.20	0	0	0	0	0	0	0	0	0										
10000	2	10	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Permanent Full-Time	Position Count	0			11.00	0	0	0	0	0	0	0	0	0										
1	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	Personal Services	Expenditure	0			13678.20	0	0	0	0	0	0	0	0	0										
2	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	Travel	Expenditure	0			13.50	0	0	0	0	0	0	0	0	0										
3	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	Contractual Services	Expenditure	0			5626.40	0	0	0	0	0	0	0	0	0										
4	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	Commodities	Expenditure	0			45.00	0	0	0	0	0	0	0	0	0										
5	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		6006.30	0	0	0	0	0	0	0	0	0										
1005	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		1406.30	0	0	0	0	0	0	0	0	0										
1007	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	11458.30	0	0	0	0	0	0	0	0	0										
1061	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	1061 Capital Improvement Project Receipts	Revenue	1061	Other Funds	Duplicated	492.20	0	0	0	0	0	0	0	0	0										
10000	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	Permanent Full-Time	Position Count	0			123.00	0	0	0	0	0	0	0	0	0										
11000	2	10	Administration	13	1	Centralized Admin. Services	59	6	Finance	Permanent Part-Time	Position Count	0			1.00	0	0	0	0	0	0	0	0	0										
1	2	10	Administration	13	1	Centralized Admin. Services	2966	7	E-Travel	Personal Services	Expenditure	0			145.20	0	0	0	0	0	0	0	0	0										
2	2	10	Administration	13	1	Centralized Admin. Services	2966	7	E-Travel	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	2	10	Administration	13	1	Centralized Admin. Services	2966	7	E-Travel	Contractual Services	Expenditure	0			1408.10	0	0	0	0	0	0	0	0	0										
4	2	10	Administration	13	1	Centralized Admin. Services	2966	7	E-Travel	Commodities	Expenditure	0			5.00	0	0	0	0	0	0	0	0	0										
5	2	10	Administration	13	1	Centralized Admin. Services	2966	7	E-Travel	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
