REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT
			Transportation			Airport Improvement Program			ANC Water Main Improvements (HD 1-40)	1027 International Airport Revenue Fund	AL		Other Funds	22_budget/Trans/Enacted/2022proj63539.pdf	5000.000000								
			Transportation			Airport Improvement Program			Joint Repairs R3 and R4 (Deferred from 2021) (HD 1-40)	1027 International Airport Revenue Fund	AL		Other Funds	22_budget/Trans/Enacted/2022proj63540.pdf	700.000000								
			Transportation			Airport Improvement Program			Quick Turnaround Facility Renewal (HD 1-40)	1027 International Airport Revenue Fund	AL		Other Funds	22_budget/Trans/Enacted/2022proj63541.pdf	1500.000000								
			Transportation			Airport Improvement Program			Reconfigure NT CBP Operation (HD 1-40)	1027 International Airport Revenue Fund	AL		Other Funds	22_budget/Trans/Enacted/2022proj63542.pdf	1000.000000								
			Transportation			Airport Improvement Program			Airport Facility Roof Replacement 2022 (HD 1-40)	1027 International Airport Revenue Fund	AL		Other Funds	22_budget/Trans/Enacted/2022proj63543.pdf	1000.000000								
			Transportation			Airport Improvement Program			ANC B Gate 4 & Gates 6-9 Rehabilitation (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63544.pdf	2194.000000								
			Transportation			Airport Improvement Program			ANC Taxilane U, P & Taxiway R Surface Seal (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63545.pdf	666.976000								
			Transportation			Airport Improvement Program			ANC RW 7R/25L Lighting (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63546.pdf	2018.480000								
			Transportation			Airport Improvement Program			ANC Terminal Road Improvements (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63547.pdf	10092.400000								
			Transportation			Airport Improvement Program			ANC Conc C Cooling Upgrades (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63548.pdf	8909.395000								
			Transportation			Airport Improvement Program			FIA: Advanced Project Design and Planning (HD 1-40)	1027 International Airport Revenue Fund	AL		Other Funds	22_budget/Trans/Enacted/2022proj63549.pdf	31.669000								
			Transportation			Airport Improvement Program			FIA: Annual Improvements (HD 1-40)	1027 International Airport Revenue Fund	AL		Other Funds	22_budget/Trans/Enacted/2022proj63550.pdf	348.362000								
			Transportation			Airport Improvement Program			FIA: Environmental (HD 1-40)	1027 International Airport Revenue Fund	AL		Other Funds	22_budget/Trans/Enacted/2022proj63551.pdf	218.545000								
			Transportation			Airport Improvement Program			FIA: Equipment (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63552.pdf	1218.750000								
			Transportation			Airport Improvement Program			FIA: Facility Improvements, Renovations, & Upgrades (HD 1-40)	1027 International Airport Revenue Fund	AL		Other Funds	22_budget/Trans/Enacted/2022proj63553.pdf	126.677000								
			Transportation			Airport Improvement Program			FIA: Information Technology Improvements (HD 1-40)	1027 International Airport Revenue Fund	AL		Other Funds	22_budget/Trans/Enacted/2022proj63554.pdf	109.273000								
			Transportation			Airport Improvement Program			FIA: General Aviation Apron Rehabilitation (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63555.pdf	14062.500000								
			Transportation			Airport Improvement Program			Alaska International Airport System Reimbursable Authority (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63556.pdf	5000.000000								
			Transportation			Airport Improvement Program			Lake Hood Access Road Improvements (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63557.pdf	1755.200000								
			Transportation			Airport Improvement Program			ANC Taxiway Zulu West Phase I (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63558.pdf	26801.904000								
			Transportation			Airport Improvement Program			Alaska International Airport System Acceleration Projects (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63559.pdf	5000.000000								
			Transportation			Airport Improvement Program			Project Acceleration (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63560.pdf	40200.000000								
			Transportation			Airport Improvement Program			Pre-Grant Project Development (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63561.pdf	40200.000000								
			Transportation			Airport Improvement Program			Contingency (HD 1-40)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63562.pdf	40200.000000								
			Transportation			Fox Springs Improvements				1269 CSLFRF (Fed) Flexible ARP Funding	AP		Federal Funds	22_budget/Trans/Enacted/2022proj63585.pdf	248.310000								
			Transportation			Surface Transportation Program			Haines Highway Reconstruction, MP 3.5-25.3	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63586.pdf	32385.320000								
			Transportation			Surface Transportation Program			Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Road Construction	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63587.pdf	1819.400000								
			Transportation			Surface Transportation Program			Airport Way / South Cushman Intersection Reconstruction	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63588.pdf	1091.640000								
			Transportation			Surface Transportation Program			Airport Way (West) Improvements	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63589.pdf	10916.400000								
			Transportation			Surface Transportation Program			Ketchikan - S. Tongass Hwy Improvements Deermount to Saxman	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63590.pdf	27291.000000								
			Transportation			Surface Transportation Program			Alaska Highway Passing Lanes Mile Point 0-198 (Milepost 1221-1422) (Canadian Border to Delta Jct)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63591.pdf	5455.800000								
			Transportation			Surface Transportation Program			Dalton Hwy Mile Point 109-145 (Milepost 109-144) Reconstruction (Old Man Camp to Jim River Bridge #3)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63592.pdf	9.097000								
			Transportation			Surface Transportation Program			Ketchikan - S Tongass Hwy Improvements Saxman to Surf St	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63598.pdf	12008.040000								
			Transportation			Surface Transportation Program			Selawik Barge Landing Access Road and Boardwalk Improvements	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63599.pdf	6877.332000								
			Transportation			Surface Transportation Program			Aurora Drive-Noyes Slough Bridge Replacement	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63600.pdf	272.910000								
			Transportation			Surface Transportation Program			Nome Seppala Drive Rehabilitation	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63601.pdf	10916.400000								
			Transportation			Surface Transportation Program			Gold Creek Bridge and Tatalina Bridge Replacement	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63602.pdf	4321.075000								
			Transportation			Surface Transportation Program			Nome Center Creek Road Rehabilitation	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63603.pdf	154.649000								
			Transportation			Surface Transportation Program			Parks Highway Mile Point 195-196 (Milepost 231) Enhancements	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63604.pdf	11826.100000								
			Transportation			Surface Transportation Program			Whitshed Road and Pedestrian Improvements	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63605.pdf	682.275000								
			Transportation			Surface Transportation Program			Ketchikan - So. Tongass Highway - Tongass Ave Improvements	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63606.pdf	5458.200000								
			Transportation			Surface Transportation Program			Richardson Highway Mile Point 360-361 (Milepost 359) Railroad Grade Separated Facility	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63607.pdf	3638.800000								
			Transportation			Surface Transportation Program			Ketchikan - Sayles/Gorge St. Viaduct (#1841) Improvement	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63608.pdf	2365.220000								
			Transportation			Surface Transportation Program			Steese Expressway / Johansen Expressway Interchange	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63609.pdf	2729.100000								
			Transportation			Surface Transportation Program			Vine Road Improvements Knik-Goosebay Road to Hollywood Blvd.	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63610.pdf	1364.550000								
			Transportation			Surface Transportation Program			Alaska Highway Mile Point 12-29 (Milepost 1235-1251) Rehabilitation	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63611.pdf	25471.600000								
			Transportation			Surface Transportation Program			Kenai Spur Road Rehabilitation Stage 2	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63612.pdf	28200.700000								
			Transportation			Surface Transportation Program			Elliott Highway Milepost 51-63 Rehabilitation	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63613.pdf	90.970000								
			Transportation			Surface Transportation Program			Skagway-Klondike Highway Rehabilitation: Skagway River Bridge to Canadian Border (HD 33)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63620.pdf	18.194000								
			Transportation			Surface Transportation Program			Glenn Highway: Parks Highway to South Inner Springer Loop (Cienna Avenue) (HD 10)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63621.pdf	43938.510000								
			Transportation			Surface Transportation Program			Ketchikan - S. Tongass Hwy - Replace Hoadley Creek Bridge (HD 36)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63622.pdf	2729.100000								
			Transportation			Surface Transportation Program			Ketchikan - S. Tongass Hwy - Water Street Viaduct Improvements (HD 36)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63623.pdf	10461.550000								
			Transportation			Surface Transportation Program			Knik Goose Bay Road Reconstruction Centaur Avenue to Vine Road Stage 1 (HD 8)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63624.pdf	53672.300000								
			Transportation			Surface Transportation Program			Takotna River Bridge Replacement (HD 37)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63625.pdf	8187.300000								
			Transportation			Surface Transportation Program			Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Road Construction Stage 1 (HD 29)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63627.pdf	40936.500000								
			Transportation			Surface Transportation Program			Kodiak - Chiniak Hwy Rehabilitate Stage 1 (HD 32)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63628.pdf	14555.200000								
			Transportation			Surface Transportation Program			Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Road Construction Stage 3 (HD 29)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63629.pdf	20013.400000								
			Transportation			Surface Transportation Program			Snow River Bridges Nonmotorized Pathway as Environmental Mitigation for Sterling Highway MP 45-60 Co (HD 29)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63630.pdf	1819.400000								
			Transportation			Surface Transportation Program			Kenai Bridge Access Road Pedestrian Pathway (HD 29)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63631.pdf	2499.275000								
			Transportation			Surface Transportation Program			Kenai River Flats Facility Improvements (HD 30)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63632.pdf	2551.606000								
			Transportation			Surface Transportation Program			Soldotna Community Connections and ADA Improvements (HD 30)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63633.pdf	1211.579000								
			Transportation			Surface Transportation Program			Brotherhood Bridge / Kax Trail Improvements (HD 34)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63634.pdf	1974.049000								
			Transportation			Surface Transportation Program			Hoonah Harbor Way Pedestrian Improvements and Pitt Island Cemetery Walkway (HD 35)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63635.pdf	4284.687000								
			Transportation			Surface Transportation Program			Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Rd JNU Creek Bridge Con (HD 30)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63636.pdf	93502.605000								
			Transportation			Surface Transportation Program			Shishmaref Sanitation Road Erosion Control (HD 39)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63637.pdf	4431.340000								
			Transportation			Surface Transportation Program			Bethel Tundra Ridge Road (HD 38)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63638.pdf	6904.623000								
			Transportation			Surface Transportation Program			Glenn Highway Mile Point 45-49 (Milepost 53-56) Reconstruction Moose Creek Canyon (HD 9)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63639.pdf	272.910000								
			Transportation			Surface Transportation Program			Kodiak - Otmeloi Way Reconstruction (HD 32)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63640.pdf	587.760000								
			Transportation			Surface Transportation Program			Seward Highway Mile Point 104-108.5 (Milepost 105-109.5) Windy Corner to Rainbow Point (HD 27)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63641.pdf	1364.550000								
			Transportation			Surface Transportation Program			Old Steese Highway Reconstruction (HD 1-5)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63642.pdf	909.700000								
			Transportation			Surface Transportation Program			Glenn Highway Mile Point 59 - 85 (Milepost 66.5 to 92) Rehabilitation (HD 9)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63643.pdf	1819.400000								
			Transportation			Surface Transportation Program			Kodiak - Chiniak Hwy Rehabilitate: Mile Point 5 to 21 (Milepost 15 to 31) (HD 32)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63644.pdf	4366.560000								
			Transportation			Surface Transportation Program			Sterling Safety Corridor Improvements Mile Point 45 - 58 (Milepost 82.5 to 94) (HD 30)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63645.pdf	5913.050000								
			Transportation			Surface Transportation Program			Sitka Sea Walk (HD 35)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63646.pdf	1880.534000								
			Transportation			Surface Transportation Program			Bethel Chief Eddie Hoffman Highway Reconstruction (HD 38)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63647.pdf	932.443000								
			Transportation			Surface Transportation Program			Ruby Slough Road (HD 39)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63648.pdf	272.910000								
			Transportation			Surface Transportation Program			Richardson Highway MP 233 Bear Creek Bridge #0593 Replacement (HD 6)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63649.pdf	398.449000								
			Transportation			Surface Transportation Program			Hemmer Road Upgrade and Extension (HD 7-12)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63650.pdf	288.659000								
			Transportation			Surface Transportation Program			Hermon Road Upgrade and Extension (HD 7-12)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63651.pdf	1984.522000								
			Transportation			Surface Transportation Program			Redoubt Avenue and Smith Way Rehabilitation (HD 30)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63652.pdf	678.636000								
			Transportation			Surface Transportation Program			Trunk Road (Nelson Road) Upgrade Trunk Road (Nelson Road) Upgrade (HD 11)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63653.pdf	28.577000								
			Transportation			Surface Transportation Program			Akakeek, Ptarmigan, and DeLapp Streets - (HD 38)	1002 Federal Receipts	AL		Federal Funds	22_budget/Trans/Enacted/2022proj63654.pdf	477.593000								
