REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT	scenario_webfolder1	scenario_webfolder2	scenario_webfolder3	scenario_webfolder4	scenario_webfolder5	scenario_webfolder6	scenario_webfolder7	scenario_webfolder8	scenario_webfolder9	scenario_webfolder10
1	1	8	Governor	746	4	Facilities Rent	3470	0	Facilities Rent State Owned 	Line 71000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	746	4	Facilities Rent	3470	0	Facilities Rent State Owned 	Line 72000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	746	4	Facilities Rent	3470	0	Facilities Rent State Owned 	Line 73000	Expenditure	0			946.20	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	746	4	Facilities Rent	3470	0	Facilities Rent State Owned 	Line 74000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	746	4	Facilities Rent	3470	0	Facilities Rent State Owned 	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	746	4	Facilities Rent	3470	0	Facilities Rent State Owned 	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	746	4	Facilities Rent	3470	0	Facilities Rent State Owned 	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	746	4	Facilities Rent	3470	0	Facilities Rent State Owned 	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	746	4	Facilities Rent	3470	0	Facilities Rent State Owned 	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		946.20	0	0	0	0	0	0	0	0	0										
1	1	8	Governor	746	4	Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 71000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	746	4	Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 72000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	746	4	Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 73000	Expenditure	0			490.60	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	746	4	Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 74000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	746	4	Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	746	4	Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	746	4	Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	746	4	Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	746	4	Facilities Rent	2779	2	Facilities Rent Non-State Owned	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		490.60	0	0	0	0	0	0	0	0	0										
1	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 71000	Expenditure	0			3144.20	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 72000	Expenditure	0			35.20	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 73000	Expenditure	0			143.40	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 74000	Expenditure	0			16.50	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 75000	Expenditure	0			5.00	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		3344.30	0	0	0	0	0	0	0	0	0										
10000	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	PFT	Position Count	0			17.00	0	0	0	0	0	0	0	0	0										
1	1	8	Governor	381	6	Agency Unallocated	2548	0	Unallocated Reduction	Line 71000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	381	6	Agency Unallocated	2548	0	Unallocated Reduction	Line 72000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	381	6	Agency Unallocated	2548	0	Unallocated Reduction	Line 73000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	381	6	Agency Unallocated	2548	0	Unallocated Reduction	Line 74000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	381	6	Agency Unallocated	2548	0	Unallocated Reduction	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	381	6	Agency Unallocated	2548	0	Unallocated Reduction	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	381	6	Agency Unallocated	2548	0	Unallocated Reduction	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	381	6	Agency Unallocated	2548	0	Unallocated Reduction	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1002	1	8	Governor	381	6	Agency Unallocated	2548	0	Unallocated Reduction	1002 Federal Receipts	Revenue	1002	Fed		0	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	381	6	Agency Unallocated	2548	0	Unallocated Reduction	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		0	0	0	0	0	0	0	0	0	0										
1061	1	8	Governor	381	6	Agency Unallocated	2548	0	Unallocated Reduction	1061 Capital Improvement Project Receipts	Revenue	1061	Other	Duplicated	0	0	0	0	0	0	0	0	0	0										
1	1	8	Governor	433	6	Elections	21	1	Elections	Line 71000	Expenditure	0			4830.00	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	433	6	Elections	21	1	Elections	Line 72000	Expenditure	0			81.40	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	433	6	Elections	21	1	Elections	Line 73000	Expenditure	0			5701.50	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	433	6	Elections	21	1	Elections	Line 74000	Expenditure	0			97.80	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	433	6	Elections	21	1	Elections	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	433	6	Elections	21	1	Elections	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	433	6	Elections	21	1	Elections	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	433	6	Elections	21	1	Elections	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	433	6	Elections	21	1	Elections	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		10500.30	0	0	0	0	0	0	0	0	0										
1061	1	8	Governor	433	6	Elections	21	1	Elections	1061 Capital Improvement Project Receipts	Revenue	1061	Other	Duplicated	210.40	0	0	0	0	0	0	0	0	0										
10000	1	8	Governor	433	6	Elections	21	1	Elections	PFT	Position Count	0			33.00	0	0	0	0	0	0	0	0	0										
12000	1	8	Governor	433	6	Elections	21	1	Elections	NP	Position Count	0			14.00	0	0	0	0	0	0	0	0	0										
1	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 71000	Expenditure	0			2539.00	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 72000	Expenditure	0			17.70	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 73000	Expenditure	0			243.60	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 74000	Expenditure	0			70.40	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 75000	Expenditure	0			3.00	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1002	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	1002 Federal Receipts	Revenue	1002	Fed		145.80	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		2727.90	0	0	0	0	0	0	0	0	0										
10000	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	PFT	Position Count	0			18.00	0	0	0	0	0	0	0	0	0										
1	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 71000	Expenditure	0			2967.30	0	0	0	0	0	0	0	0	0										
2	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 72000	Expenditure	0			42.00	0	0	0	0	0	0	0	0	0										
3	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 73000	Expenditure	0			398.70	0	0	0	0	0	0	0	0	0										
4	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 74000	Expenditure	0			23.00	0	0	0	0	0	0	0	0	0										
5	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		382.50	0	0	0	0	0	0	0	0	0										
1005	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	1005 General Fund/Program Receipts	Revenue	1005	DGF		180.00	0	0	0	0	0	0	0	0	0										
1007	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	1007 Interagency Receipts	Revenue	1007	Other	Duplicated	2868.50	0	0	0	0	0	0	0	0	0										
10000	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	PFT	Position Count	0			15.00	0	0	0	0	0	0	0	0	0										
1	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 71000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 72000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 73000	Expenditure	0			1131.80	0	0	0	0	0	0	0	0	0										
4	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 74000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		1131.80	0	0	0	0	0	0	0	0	0										
1	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 71000	Expenditure	0			1531.10	0	0	0	0	0	0	0	0	0										
2	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 72000	Expenditure	0			29.00	0	0	0	0	0	0	0	0	0										
3	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 73000	Expenditure	0			113.20	0	0	0	0	0	0	0	0	0										
4	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 74000	Expenditure	0			5.00	0	0	0	0	0	0	0	0	0										
5	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		6.30	0	0	0	0	0	0	0	0	0										
1007	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	1007 Interagency Receipts	Revenue	1007	Other	Duplicated	1672.00	0	0	0	0	0	0	0	0	0										
10000	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	PFT	Position Count	0			7.00	0	0	0	0	0	0	0	0	0										
1	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 71000	Expenditure	0			1902.90	0	0	0	0	0	0	0	0	0										
2	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 72000	Expenditure	0			28.90	0	0	0	0	0	0	0	0	0										
3	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 73000	Expenditure	0			1182.30	0	0	0	0	0	0	0	0	0										
4	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 74000	Expenditure	0			19.30	0	0	0	0	0	0	0	0	0										
5	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		686.10	0	0	0	0	0	0	0	0	0										
1007	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	1007 Interagency Receipts	Revenue	1007	Other	Duplicated	2447.30	0	0	0	0	0	0	0	0	0										
10000	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	PFT	Position Count	0			13.00	0	0	0	0	0	0	0	0	0										
1	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 71000	Expenditure	0			15867.70	0	0	0	0	0	0	0	0	0										
2	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 72000	Expenditure	0			71.80	0	0	0	0	0	0	0	0	0										
3	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 73000	Expenditure	0			8687.10	0	0	0	0	0	0	0	0	0										
4	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 74000	Expenditure	0			210.50	0	0	0	0	0	0	0	0	0										
5	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		6848.70	0	0	0	0	0	0	0	0	0										
1005	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	1005 General Fund/Program Receipts	Revenue	1005	DGF		1538.20	0	0	0	0	0	0	0	0	0										
