SCENARIO_ID	SCENARIO_NAME	DEPT	PROJ_ORDER	REFNUM	ALAP	PROJ_TITLE	PROJ_CAT	PROJ_TYPE	UGF_AMOUNT	DGF_AMOUNT	O_AMOUNT	F_AMOUNT	PROJ_TOTAL
4701	FY2023 Governor	NatRes	5	63885	AP	Eagle River Fire Crew Facility - Coronavirus Capital Projects Fund	Natural Resources	Construction	0	0	0	13856439	13856439
4701	FY2023 Governor	NatRes	6	37769	AP	Federal and Local Government Funded Forest Resource and Fire Program	Natural Resources	Life / Health / Safety	0	0	0	7000000	7000000
4701	FY2023 Governor	NatRes	7	64173	AP	Food Security Agriculture Incentive Grant Program	Natural Resources	Economic Assistance	0	0	0	25000000	25000000
4701	FY2023 Governor	NatRes	8	60937	AP	Geological Mapping for Energy Development (USGS STATEMAP)	Natural Resources	Research / Studies / Planning	600000	0	0	600000	1200000
4701	FY2023 Governor	NatRes	9	62874	AP	Land Sales - New Subdivision Development	Development	Renewal and Replacement	0	500000	0	0	500000
4701	FY2023 Governor	NatRes	10	32552	AP	Land and Water Conservation Fund Federal Grant Program	Natural Resources	Parks / Recreation	1600000	0	0	2600000	4200000
4701	FY2023 Governor	NatRes	11	6865	AP	National Historic Preservation Fund	Natural Resources	Parks / Recreation	200000	0	0	600000	800000
4701	FY2023 Governor	NatRes	12	6854	AP	National Recreational Trails Federal Grant Program	Natural Resources	Parks / Recreation	150000	0	0	1500000	1650000
4701	FY2023 Governor	NatRes	13	63826	AP	Potter Marsh Watershed Conservation Project Phase I	Natural Resources	Life / Health / Safety	0	0	0	1000000	1000000
4701	FY2023 Governor	NatRes	14	61854	AP	State Park Electronic Fee Stations	Natural Resources	Parks / Recreation	650000	0	0	0	650000
4701	FY2023 Governor	NatRes	15	63828	AP	Statewide Park Sanitation Deferred Maintenance and Facility Upgrades	Natural Resources	Deferred Maintenance	0	0	0	1418000	1418000
4701	FY2023 Governor	PubSaf	1	63869	AP	Law Enforcement Off Highway Vehicle Replacement	Public Protection	Equipment / Commodities	750000	0	0	0	750000
4701	FY2023 Governor	PubSaf	2	63881	AP	Marine Fisheries Patrol Improvements	Public Protection	Research / Studies / Planning	0	0	0	1200000	1200000
4701	FY2023 Governor	Rev	1	6350	AP	AHFC Competitive Grants for Public Housing	Health/Human Services	Life / Health / Safety	350000	0	0	1000000	1350000
4701	FY2023 Governor	Rev	2	6351	AP	AHFC Energy Efficiency Research	Development	Energy	500000	0	0	0	500000
4701	FY2023 Governor	Rev	3	50683	AP	AHFC Energy Programs Weatherization	Health/Human Services	Life / Health / Safety	1800000	0	0	3000000	4800000
4701	FY2023 Governor	Rev	4	6348	AP	AHFC Federal and Other Competitive Grants	Health/Human Services	Life / Health / Safety	1500000	0	0	6000000	7500000
4701	FY2023 Governor	Rev	5	6342	AP	AHFC Housing and Urban Development Capital Fund Program	Development	Renewal and Replacement	0	0	0	3200000	3200000
4701	FY2023 Governor	Rev	6	6347	AP	AHFC Housing and Urban Development Federal HOME Grant	Development	Economic Assistance	750000	0	0	4000000	4750000
4701	FY2023 Governor	Rev	7	60777	AP	AHFC Rental Assistance for Persons Displaced Due to Domestic Violence - Empowering Choice Housing Program (ECHP)	Health/Human Services	Life / Health / Safety	1500000	0	0	0	1500000
4701	FY2023 Governor	Rev	8	6323	AP	AHFC Supplemental Housing Development Program	Development	Construction	2750000	0	0	0	2750000
4701	FY2023 Governor	Rev	9	49395	AP	AHFC Teacher, Health, and Public Safety Professionals Housing	Development	Economic Assistance	1750000	0	500000	0	2250000
4701	FY2023 Governor	Rev	11	64180	AL	MH: AHFC Senior Citizens Housing Predevelopment Program (SCHPP)	Development	Construction	500000	0	0	0	500000
4701	FY2023 Governor	Rev	12	64182	AL	AHFC Senior Citizens Housing Development Program	Development	Construction	1000000	0	0	0	1000000
4701	FY2023 Governor	Rev	13	6360	AP	MH: AHFC Beneficiary and Special Needs Housing	Health/Human Services	Life / Health / Safety	3250000	0	200000	0	3450000
4701	FY2023 Governor	Rev	14	45390	AP	MH: AHFC Homeless Assistance Program	Health/Human Services	Economic Assistance	7150000	0	950000	0	8100000
4701	FY2023 Governor	Trans	1	30648	AP	MH: Coordinated Transportation and Vehicles	Transportation	Equipment / Commodities	1000000	0	300000	0	1300000
4701	FY2023 Governor	Trans	2	30624	AP	Alaska Marine Highway System Vessel Overhaul, Annual Certification and Shoreside Facilities Rehabilitation	Transportation	Renewal and Replacement	0	20000000	0	0	20000000
4701	FY2023 Governor	Trans	3	30628	AP	State Equipment Fleet Replacement	Transportation	Equipment / Commodities	0	0	25000000	0	25000000
4701	FY2023 Governor	Trans	5	61000	AL	Alaska International Airport System	Transportation	Construction	0	0	9561030	72139250	81700280
4701	FY2023 Governor	Trans	6	61033	AL	Rural Airport Improvement Program	Transportation	Construction	0	0	0	200000000	200000000
4701	FY2023 Governor	Trans	8	6896	AL	Federal-Aid Aviation State Match	Transportation	Construction	17600000	0	0	0	17600000
4701	FY2023 Governor	Trans	9	64125	AL	Federal-Aid Highway State Match	Transportation	Construction	70200000	0	0	0	70200000
4701	FY2023 Governor	Trans	10	41923	AL	Other Federal Program Match	Transportation	Construction	1300000	0	0	0	1300000
4701	FY2023 Governor	Trans	12	31375	AL	Cooperative Reimbursable Projects	Transportation	Construction	0	0	10000000	5000000	15000000
4701	FY2023 Governor	Trans	13	38424	AL	Federal Emergency Projects	Transportation	Life / Health / Safety	0	0	0	10000000	10000000
4701	FY2023 Governor	Trans	14	30643	AL	Federal Transit Administration Grants	Transportation	Equipment / Commodities	0	0	0	26670000	26670000
4701	FY2023 Governor	Trans	15	33485	AL	Highway Safety Grants Program	Transportation	Life / Health / Safety	130574	0	0	8000000	8130574
4701	FY2023 Governor	Trans	16	32610	AP	Surface Transportation Program	Transportation	Construction	0	0	0	669500000	669500000
4701	FY2023 Governor	Univ	0	63993	AP	Student Information Technology Systems - Coronavirus Capital Projects Fund	University	Information Technology / Systems / Communication	0	0	0	20000000	20000000
4701	FY2023 Governor	Univ	0	63994	AP	Seward Marine Center Research Vessel Infrastructure	University	Construction	0	0	0	94400000	94400000
