REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT	scenario_webfolder1	scenario_webfolder2	scenario_webfolder3	scenario_webfolder4	scenario_webfolder5	scenario_webfolder6	scenario_webfolder7	scenario_webfolder8	scenario_webfolder9	scenario_webfolder10
2	8	20	Commerce	217	4	Revenue Sharing	2482	3	Fisheries Taxes	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	8	20	Commerce	217	4	Revenue Sharing	2482	3	Fisheries Taxes	Contractual Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
4	8	20	Commerce	217	4	Revenue Sharing	2482	3	Fisheries Taxes	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	8	20	Commerce	217	4	Revenue Sharing	2482	3	Fisheries Taxes	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	8	20	Commerce	217	4	Revenue Sharing	2482	3	Fisheries Taxes	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	8	20	Commerce	217	4	Revenue Sharing	2482	3	Fisheries Taxes	Grants, Benefits	Expenditure	0			3100.00	0	0	0	0	0	0	0	0	0										
8	8	20	Commerce	217	4	Revenue Sharing	2482	3	Fisheries Taxes	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1007	8	20	Commerce	217	4	Revenue Sharing	2482	3	Fisheries Taxes	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	3100.00	0	0	0	0	0	0	0	0	0										
1	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	Personal Services	Expenditure	0			10458.80	0	0	0	0	0	0	0	0	0										
2	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	Travel	Expenditure	0			269.50	0	0	0	0	0	0	0	0	0										
3	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	Contractual Services	Expenditure	0			5287.50	0	0	0	0	0	0	0	0	0										
4	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	Commodities	Expenditure	0			143.90	0	0	0	0	0	0	0	0	0										
5	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	Capital Outlay	Expenditure	0			7.40	0	0	0	0	0	0	0	0	0										
6	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		434.60	0	0	0	0	0	0	0	0	0										
1005	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	1005 General Fund/Program Receipts	Revenue	1005	Designated General Funds		1614.50	0	0	0	0	0	0	0	0	0										
1007	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	1007 Interagency Receipts	Revenue	1007	Other Funds	Duplicated	1022.80	0	0	0	0	0	0	0	0	0										
1040	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	1040 Real Estate Surety Fund	Revenue	1040	Designated General Funds		297.40	0	0	0	0	0	0	0	0	0										
1108	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	1108 Statutory Designated Program Receipts	Revenue	1108	Other Funds		32.60	0	0	0	0	0	0	0	0	0										
1156	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	1156 Receipt Supported Services	Revenue	1156	Designated General Funds		12765.20	0	0	0	0	0	0	0	0	0										
10000	8	20	Commerce	117	5	Corp, Bus & Prof Licenses	2360	0	Corp, Bus & Prof Licensing	Permanent Full-Time	Position Count	0			100.00	0	0	0	0	0	0	0	0	0										
1	8	20	Commerce	598	6	Economic Development	2743	3	Economic Development	Personal Services	Expenditure	0			137.40	0	0	0	0	0	0	0	0	0										
2	8	20	Commerce	598	6	Economic Development	2743	3	Economic Development	Travel	Expenditure	0			16.30	0	0	0	0	0	0	0	0	0										
3	8	20	Commerce	598	6	Economic Development	2743	3	Economic Development	Contractual Services	Expenditure	0			62.90	0	0	0	0	0	0	0	0	0										
4	8	20	Commerce	598	6	Economic Development	2743	3	Economic Development	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	8	20	Commerce	598	6	Economic Development	2743	3	Economic Development	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	8	20	Commerce	598	6	Economic Development	2743	3	Economic Development	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	8	20	Commerce	598	6	Economic Development	2743	3	Economic Development	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	8	20	Commerce	598	6	Economic Development	2743	3	Economic Development	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	8	20	Commerce	598	6	Economic Development	2743	3	Economic Development	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		216.60	0	0	0	0	0	0	0	0	0										
10000	8	20	Commerce	598	6	Economic Development	2743	3	Economic Development	Permanent Full-Time	Position Count	0			0	0	0	0	0	0	0	0	0	0										
12000	8	20	Commerce	598	6	Economic Development	2743	3	Economic Development	Non-Permanent	Position Count	0			1.00	0	0	0	0	0	0	0	0	0										
1	8	20	Commerce	122	7	Investments	383	1	Investments	Personal Services	Expenditure	0			4176.10	0	0	0	0	0	0	0	0	0										
2	8	20	Commerce	122	7	Investments	383	1	Investments	Travel	Expenditure	0			41.10	0	0	0	0	0	0	0	0	0										
3	8	20	Commerce	122	7	Investments	383	1	Investments	Contractual Services	Expenditure	0			1217.80	0	0	0	0	0	0	0	0	0										
4	8	20	Commerce	122	7	Investments	383	1	Investments	Commodities	Expenditure	0			105.00	0	0	0	0	0	0	0	0	0										
5	8	20	Commerce	122	7	Investments	383	1	Investments	Capital Outlay	Expenditure	0			14.20	0	0	0	0	0	0	0	0	0										
6	8	20	Commerce	122	7	Investments	383	1	Investments	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	8	20	Commerce	122	7	Investments	383	1	Investments	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	8	20	Commerce	122	7	Investments	383	1	Investments	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1036	8	20	Commerce	122	7	Investments	383	1	Investments	1036 Commercial Fishing Loan Fund	Revenue	1036	Designated General Funds		4662.00	0	0	0	0	0	0	0	0	0										
1070	8	20	Commerce	122	7	Investments	383	1	Investments	1070 Fisheries Enhancement Revolving Loan Fund	Revenue	1070	Designated General Funds		659.00	0	0	0	0	0	0	0	0	0										
1074	8	20	Commerce	122	7	Investments	383	1	Investments	1074 Bulk Fuel Revolving Loan Fund	Revenue	1074	Designated General Funds		59.70	0	0	0	0	0	0	0	0	0										
1164	8	20	Commerce	122	7	Investments	383	1	Investments	1164 Rural Development Initiative Fund	Revenue	1164	Designated General Funds		62.80	0	0	0	0	0	0	0	0	0										
1170	8	20	Commerce	122	7	Investments	383	1	Investments	1170 Small Business Economic Development Revolving Loan Fund	Revenue	1170	Designated General Funds		59.40	0	0	0	0	0	0	0	0	0										
1223	8	20	Commerce	122	7	Investments	383	1	Investments	1223 Commercial Charter Fisheries RLF	Revenue	1223	Designated General Funds		20.40	0	0	0	0	0	0	0	0	0										
1224	8	20	Commerce	122	7	Investments	383	1	Investments	1224 Mariculture Revolving Loan Fund	Revenue	1224	Designated General Funds		20.70	0	0	0	0	0	0	0	0	0										
1227	8	20	Commerce	122	7	Investments	383	1	Investments	1227 Alaska Microloan Revolving Loan Fund	Revenue	1227	Designated General Funds		10.20	0	0	0	0	0	0	0	0	0										
10000	8	20	Commerce	122	7	Investments	383	1	Investments	Permanent Full-Time	Position Count	0			37.00	0	0	0	0	0	0	0	0	0										
1	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	Personal Services	Expenditure	0			5577.50	0	0	0	0	0	0	0	0	0										
2	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	Travel	Expenditure	0			191.80	0	0	0	0	0	0	0	0	0										
3	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	Contractual Services	Expenditure	0			2312.70	0	0	0	0	0	0	0	0	0										
4	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	Commodities	Expenditure	0			59.20	0	0	0	0	0	0	0	0	0										
5	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	Capital Outlay	Expenditure	0			35.30	0	0	0	0	0	0	0	0	0										
6	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1002	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	1002 Federal Receipts	Revenue	1002	Federal Funds		277.70	0	0	0	0	0	0	0	0	0										
1061	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	1061 Capital Improvement Project Receipts	Revenue	1061	Other Funds	Duplicated	239.20	0	0	0	0	0	0	0	0	0										
1108	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	1108 Statutory Designated Program Receipts	Revenue	1108	Other Funds		55.00	0	0	0	0	0	0	0	0	0										
1156	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	1156 Receipt Supported Services	Revenue	1156	Designated General Funds		7604.60	0	0	0	0	0	0	0	0	0										
10000	8	20	Commerce	116	8	Insurance	354	1	Insurance Operations	Permanent Full-Time	Position Count	0			46.00	0	0	0	0	0	0	0	0	0										
1	8	20	Commerce	21	9	AK Oil & Gas Conservation Comm	3269	0	AK Oil & Gas Conservation Comm	Personal Services	Expenditure	0			5990.50	0	0	0	0	0	0	0	0	0										
2	8	20	Commerce	21	9	AK Oil & Gas Conservation Comm	3269	0	AK Oil & Gas Conservation Comm	Travel	Expenditure	0			215.00	0	0	0	0	0	0	0	0	0										
3	8	20	Commerce	21	9	AK Oil & Gas Conservation Comm	3269	0	AK Oil & Gas Conservation Comm	Contractual Services	Expenditure	0			2051.70	0	0	0	0	0	0	0	0	0										
4	8	20	Commerce	21	9	AK Oil & Gas Conservation Comm	3269	0	AK Oil & Gas Conservation Comm	Commodities	Expenditure	0			90.70	0	0	0	0	0	0	0	0	0										
5	8	20	Commerce	21	9	AK Oil & Gas Conservation Comm	3269	0	AK Oil & Gas Conservation Comm	Capital Outlay	Expenditure	0			12.70	0	0	0	0	0	0	0	0	0										
6	8	20	Commerce	21	9	AK Oil & Gas Conservation Comm	3269	0	AK Oil & Gas Conservation Comm	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	8	20	Commerce	21	9	AK Oil & Gas Conservation Comm	3269	0	AK Oil & Gas Conservation Comm	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	8	20	Commerce	21	9	AK Oil & Gas Conservation Comm	3269	0	AK Oil & Gas Conservation Comm	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1002	8	20	Commerce	21	9	AK Oil & Gas Conservation Comm	3269	0	AK Oil & Gas Conservation Comm	1002 Federal Receipts	Revenue	1002	Federal Funds		170.00	0	0	0	0	0	0	0	0	0										
1004	8	20	Commerce	21	9	AK Oil & Gas Conservation Comm	3269	0	AK Oil & Gas Conservation Comm	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		310.50	0	0	0	0	0	0	0	0	0										
1108	8	20	Commerce	21	9	AK Oil & Gas Conservation Comm	3269	0	AK Oil & Gas Conservation Comm	1108 Statutory Designated Program Receipts	Revenue	1108	Other Funds		150.00	0	0	0	0	0	0	0	0	0										
