REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT	scenario_webfolder1	scenario_webfolder2	scenario_webfolder3	scenario_webfolder4	scenario_webfolder5	scenario_webfolder6	scenario_webfolder7	scenario_webfolder8	scenario_webfolder9	scenario_webfolder10
1004	57	230	State Retirement Payments	650	4	EPORS	964	2	EPORS	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		1640.80	0	0	0	0	0	0	0	0	0										
1	57	230	State Retirement Payments	588	6	Judicial Retirement System	2918	0	JRS Past Service Costs	Personal Services	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	57	230	State Retirement Payments	588	6	Judicial Retirement System	2918	0	JRS Past Service Costs	Travel	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	57	230	State Retirement Payments	588	6	Judicial Retirement System	2918	0	JRS Past Service Costs	Contractual Services	Expenditure	0			4185.00	0	0	0	0	0	0	0	0	0										
4	57	230	State Retirement Payments	588	6	Judicial Retirement System	2918	0	JRS Past Service Costs	Commodities	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	57	230	State Retirement Payments	588	6	Judicial Retirement System	2918	0	JRS Past Service Costs	Capital Outlay	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	57	230	State Retirement Payments	588	6	Judicial Retirement System	2918	0	JRS Past Service Costs	Line 7600	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	57	230	State Retirement Payments	588	6	Judicial Retirement System	2918	0	JRS Past Service Costs	Grants, Benefits	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	57	230	State Retirement Payments	588	6	Judicial Retirement System	2918	0	JRS Past Service Costs	Miscellaneous	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	57	230	State Retirement Payments	588	6	Judicial Retirement System	2918	0	JRS Past Service Costs	1004 General Fund Receipts	Revenue	1004	Unrestricted General Funds		4185.00	0	0	0	0	0	0	0	0	0										
