SCENARIO_ID	SCENARIO_NAME	DEPT	PROJ_ORDER	REFNUM	ALAP	PROJ_TITLE	PROJ_CAT	PROJ_TYPE	UGF_AMOUNT	DGF_AMOUNT	O_AMOUNT	F_AMOUNT	PROJ_TOTAL
4616	Final FY2022 HB69 / HB71	NatRes	3	6855	AP	Abandoned Mine Lands Reclamation Federal Program	Natural Resources	Life / Health / Safety	0	0	0	3200000	3200000
4616	Final FY2022 HB69 / HB71	NatRes	4	60937	AP	Geological Mapping for Energy Development (USGS STATEMAP)	Natural Resources	Research / Studies / Planning	300000	0	0	600000	900000
4616	Final FY2022 HB69 / HB71	NatRes	5	37762	AP	Cooperative Water Resource Program Pass-through to USGS for Stream Gaging Projects	Natural Resources	Water / Sewer / Solid Waste	0	0	300000	0	300000
4616	Final FY2022 HB69 / HB71	NatRes	6	37769	AP	Federal and Local Government Funded Forest Resource and Fire Program	Natural Resources	Life / Health / Safety	0	0	0	7000000	7000000
4616	Final FY2022 HB69 / HB71	NatRes	7	62874	AP	Land Sales - New Subdivision Development	Development	Renewal and Replacement	0	500000	0	0	500000
4616	Final FY2022 HB69 / HB71	NatRes	8	32552	AP	PARKS Land and Water Conservation Fund Federal Grant Program	Natural Resources	Parks / Recreation	2152655	0	0	3500000	5652655
4616	Final FY2022 HB69 / HB71	NatRes	9	6865	AP	National Historic Preservation Fund	Natural Resources	Parks / Recreation	0	0	0	600000	600000
4616	Final FY2022 HB69 / HB71	NatRes	10	6854	AP	National Recreational Trails Federal Grant Program	Natural Resources	Parks / Recreation	0	100000	0	1500000	1600000
4616	Final FY2022 HB69 / HB71	NatRes	11	61854	AP	State Park Electronic Fee Stations	Natural Resources	Parks / Recreation	0	220000	0	0	220000
4616	Final FY2022 HB69 / HB71	NatRes	12	54937	AP	Wildland Firefighting Aircraft Replacement	Natural Resources	Renewal and Replacement	650000	0	0	0	650000
4616	Final FY2022 HB69 / HB71	NatRes	13	33955	AP	Wildland Fire Engine Replacement	Natural Resources	Renewal and Replacement	250000	0	0	0	250000
4616	Final FY2022 HB69 / HB71	NatRes	14	62961	AP	Statewide Firebreak Construction Program	Natural Resources	Life / Health / Safety	10000000	0	0	0	10000000
4616	Final FY2022 HB69 / HB71	NatRes	15	43321	AP	Statewide Park Sanitation and Facility Upgrades	Natural Resources	Health and Safety	2029000	0	0	0	2029000
4616	Final FY2022 HB69 / HB71	NatRes	16	63137	AP	EVOS Eagle Rock (Bookey Parcel) Improvements	Natural Resources	Economic Assistance	0	0	6419010	0	6419010
4616	Final FY2022 HB69 / HB71	NatRes	17	63328	AP	Critical Information Database and Dashboard	Natural Resources	Research / Studies / Planning	200000	0	0	600000	800000
4616	Final FY2022 HB69 / HB71	NatRes	18	62895	AP	EVOS Kenai River Bookey Parcel Purchase	Development	Parks / Recreation	0	0	2300000	0	2300000
4616	Final FY2022 HB69 / HB71	NatRes	19	54913	AP	Dam Safety Industry Projects Application Review	Natural Resources	Construction	0	0	400000	0	400000
4616	Final FY2022 HB69 / HB71	NatRes	20	33690	AP	Snowmobile Trail Development Program and Grants	Natural Resources	Parks / Recreation	0	250000	0	0	250000
4616	Final FY2022 HB69 / HB71	NatRes	21	62649	AP	Arctic Strategic Transportation and Resource Project 	Development	Research / Studies / Planning	5000000	0	0	0	5000000
4616	Final FY2022 HB69 / HB71	NatRes	22	63438	AP	Alaska Real-Time Global Navigations Satellite System Network 	Development	Research / Studies / Planning	5000000	0	0	0	5000000
4616	Final FY2022 HB69 / HB71	NatRes	23	63437	AP	RS2477 Access Development - Advancing State's Rights in Navigability and Revised Statute 2477	Development	Research / Studies / Planning	2500000	0	0	0	2500000
4616	Final FY2022 HB69 / HB71	NatRes	24	63473	AP	Land Development for Nenana-Totchaket	Development	Life / Health / Safety	5000000	0	0	0	5000000
4616	Final FY2022 HB69 / HB71	NatRes	25	63476	AP	Advance Surveys for all State Lands Including Agriculture and Mariculture	Development	Life / Health / Safety	3500000	0	0	0	3500000
4616	Final FY2022 HB69 / HB71	NatRes	26	63482	AP	Permit Backlog Reduction	Development	Workforce Dev	3500000	0	0	0	3500000
4616	Final FY2022 HB69 / HB71	PubSaf	1	63167	AP	Fire & Life Safety Vehicles	Public Protection	Life / Health / Safety	150000	0	0	0	150000
4616	Final FY2022 HB69 / HB71	PubSaf	2	35825	AP	Marine Fisheries Patrol Improvements	Public Protection	Life / Health / Safety	0	0	0	1100000	1100000
4616	Final FY2022 HB69 / HB71	PubSaf	3	63242	AP	Replace Training Video Simulator	Public Protection	Life / Health / Safety	240000	0	0	0	240000
4616	Final FY2022 HB69 / HB71	PubSaf	4	63243	AP	AWT Law Enforcement Equipment and Off-Highway Vehicle Replacement	Public Protection	Life / Health / Safety	750000	0	0	0	750000
4616	Final FY2022 HB69 / HB71	PubSaf	5	63244	AP	AST Law Enforcement Equipment Replacement	Public Protection	Life / Health / Safety	500000	0	0	0	500000
4616	Final FY2022 HB69 / HB71	PubSaf	6	63245	AP	Vehicle Replacement	Public Protection	Life / Health / Safety	1233600	0	0	0	1233600
4616	Final FY2022 HB69 / HB71	PubSaf	7	63168	AP	Crime Laboratory Equipment Replacement	Public Protection	Life / Health / Safety	300000	0	0	0	300000
4616	Final FY2022 HB69 / HB71	PubSaf	8	63160	AP	Alaska Wildlife Troopers Marine Enforcement Repair and Replacement	Public Protection	Life / Health / Safety	1400000	0	0	0	1400000
4616	Final FY2022 HB69 / HB71	PubSaf	9	63164	AP	Boating Upgrades, Haul Outs, and Vessel Replacement	Public Protection	Life / Health / Safety	500000	0	0	0	500000
4616	Final FY2022 HB69 / HB71	Rev	1	45390	AP	MH: AHFC Homeless Assistance Program	Health/Human Services	Economic Assistance	6250000	0	950000	0	7200000
4616	Final FY2022 HB69 / HB71	Rev	2	6360	AP	MH: AHFC Beneficiary and Special Needs Housing	Health/Human Services	Life / Health / Safety	0	0	200000	0	200000
4616	Final FY2022 HB69 / HB71	Rev	3	6350	AP	AHFC Competitive Grants for Public Housing	Health/Human Services	Life / Health / Safety	350000	0	0	750000	1100000
4616	Final FY2022 HB69 / HB71	Rev	4	6351	AP	AHFC Energy Efficiency Research	Development	Energy	500000	0	0	0	500000
4616	Final FY2022 HB69 / HB71	Rev	5	50683	AP	AHFC Energy Programs Weatherization	Health/Human Services	Life / Health / Safety	2000000	0	0	3000000	5000000
4616	Final FY2022 HB69 / HB71	Rev	6	6348	AP	AHFC Federal and Other Competitive Grants	Health/Human Services	Life / Health / Safety	1500000	0	0	6000000	7500000
4616	Final FY2022 HB69 / HB71	Rev	7	6342	AP	AHFC Housing and Urban Development Capital Fund Program	Development	Renewal and Replacement	0	0	0	3200000	3200000
4616	Final FY2022 HB69 / HB71	Rev	8	6347	AP	AHFC Housing and Urban Development Federal HOME Grant	Development	Economic Assistance	750000	0	0	4000000	4750000
4616	Final FY2022 HB69 / HB71	Rev	9	60777	AP	AHFC Rental Assistance for Persons Displaced Due to Domestic Violence - Empowering Choice Housing Program (ECHP)	Health/Human Services	Life / Health / Safety	1500000	0	0	0	1500000
4616	Final FY2022 HB69 / HB71	Rev	10	6334	AP	AHFC Senior Citizens Housing Development Program	Development	Construction	1750000	0	0	0	1750000
4616	Final FY2022 HB69 / HB71	Rev	11	6323	AP	AHFC Supplemental Housing Development Program	Development	Construction	3000000	0	0	0	3000000
4616	Final FY2022 HB69 / HB71	Rev	12	49395	AP	AHFC Teacher, Health and Public Safety Professionals Housing	Development	Economic Assistance	1750000	0	500000	0	2250000
4616	Final FY2022 HB69 / HB71	Trans	1	30624	AP	Alaska Marine Highway System Vessel Overhaul, Annual Certification and Shoreside Facilities Rehabilitation	Transportation	Renewal and Replacement	0	0	0	15000000	15000000
4616	Final FY2022 HB69 / HB71	Trans	2	62693	AP	Computerized Maintenance Management System (CMMS) Year 3	Transportation	Information Technology / Systems / Communication	1509486	0	0	0	1509486
4616	Final FY2022 HB69 / HB71	Trans	3	63122	AP	Weigh Station Scale Repairs	General Government	Construction	1000000	0	0	0	1000000
4616	Final FY2022 HB69 / HB71	Trans	4	30628	AP	State Equipment Fleet Replacement	Transportation	Equipment / Commodities	0	0	25000000	0	25000000
4616	Final FY2022 HB69 / HB71	Trans	5	61884	AP	Federal-Aid Highway Project Match Credits	Transportation	Construction	0	1000000	0	0	1000000
4616	Final FY2022 HB69 / HB71	Trans	7	49780	AP	Municipal Harbor Facility Grant Fund	Transportation	Construction	6729988	0	0	0	6729988
4616	Final FY2022 HB69 / HB71	Trans	8	63329	AP	Anton Anderson Memorial and Portage Lake Tunnel Capital Improvements	Transportation	Deferred Maintenance	0	0	175600	0	175600
4616	Final FY2022 HB69 / HB71	Trans	9	63432	AP	Anchorage Metropolitan Area Transportation Solutions - FHWA CRRSAA	Transportation	Equipment / Commodities	0	0	0	11294342	11294342
4616	Final FY2022 HB69 / HB71	Trans	10	63585	AP	Fox Springs Improvements	Transportation	Renewal and Replacement	0	0	0	248310	248310
4616	Final FY2022 HB69 / HB71	Trans	12	63510	AL	Aviation Systems Plan Update (HD 1-40)	Transportation	Construction	0	0	0	2000000	2000000
4616	Final FY2022 HB69 / HB71	Trans	13	63511	AL	Brevig Mission Lighting & Resurfacing (HD 39)	Transportation	Construction	0	0	0	6400000	6400000
4616	Final FY2022 HB69 / HB71	Trans	14	63512	AL	Homer Airport Rehab - - Stage 1 (HD 31)	Transportation	Construction	0	0	0	21600000	21600000
4616	Final FY2022 HB69 / HB71	Trans	15	63513	AL	King Salmon Airport Fencing and Gate Security Improvements (HD 37)	Transportation	Construction	0	0	0	20600000	20600000
4616	Final FY2022 HB69 / HB71	Trans	16	63514	AL	Kipnuk Airport Surfacing and Lighting Replacement (HD 38)	Transportation	Construction	0	0	0	5000000	5000000
4616	Final FY2022 HB69 / HB71	Trans	17	63515	AL	Kongiganak Airport Rehabilitation & SREB Construction (HD 38)	Transportation	Construction	0	0	0	25800000	25800000
4616	Final FY2022 HB69 / HB71	Trans	18	63516	AL	Mekoryuk Airport & Access Rd Rehab (HD 38)	Transportation	Construction	0	0	0	17100000	17100000
4616	Final FY2022 HB69 / HB71	Trans	19	63517	AL	Mekoryuk SRE Building Replacement (HD 38)	Transportation	Construction	0	0	0	6100000	6100000
4616	Final FY2022 HB69 / HB71	Trans	20	63559	AL	Alaska International Airport System Acceleration Projects (HD 1-40)	Transportation	Construction	0	0	0	5000000	5000000
4616	Final FY2022 HB69 / HB71	Trans	21	63151	AL	Alaska International Airport System Reimbursable Projects	Fund Transfers	Construction	0	0	5000000	5000000	10000000
4616	Final FY2022 HB69 / HB71	Trans	22	63518	AL	Napakiak Airport Reconnaissance Study (HD 38)	Transportation	Construction	0	0	0	703000	703000
4616	Final FY2022 HB69 / HB71	Trans	23	63519	AL	Northern Electrical Equipment Buildings (Tok & Eagle) (HD 6)	Transportation	Construction	0	0	0	1012000	1012000
4616	Final FY2022 HB69 / HB71	Trans	24	63520	AL	Saint Mary's Airport Reconstruction (HD 39)	Transportation	Construction	0	0	0	20400000	20400000
4616	Final FY2022 HB69 / HB71	Trans	25	63521	AL	Seward Airport Reconstruction	Transportation	Construction	0	0	0	31400000	31400000
4616	Final FY2022 HB69 / HB71	Trans	26	63524	AL	Statewide Various Airports -- Airport Equipment Acquisition (HD 1-40)	Transportation	Construction	0	0	0	10000000	10000000
4616	Final FY2022 HB69 / HB71	Trans	27	63525	AL	Statewide Various Airports Minor Surface Improvements and Obstruction Removal (HD 1-40)	Transportation	Construction	0	0	0	8000000	8000000
4616	Final FY2022 HB69 / HB71	Trans	28	63526	AL	Unalaska Apron & TWY Pavement Rehabilitation (HD 37)	Transportation	Construction	0	0	0	8300000	8300000
4616	Final FY2022 HB69 / HB71	Trans	29	63527	AL	TSAIA: Airfield Pavement Reconstruction & Maintenance (HD 1-40)	Transportation	Construction	0	0	0	28237623	28237623
4616	Final FY2022 HB69 / HB71	Trans	30	63528	AL	TSAIA: Advanced Project Design and Planning (HD 1-40)	Transportation	Construction	0	0	722059	0	722059
4616	Final FY2022 HB69 / HB71	Trans	31	63529	AL	TSAIA: Annual Improvements (HD 1-40)	Transportation	Construction	0	0	912074	0	912074
4616	Final FY2022 HB69 / HB71	Trans	32	63530	AL	TSAIA: Environmental Projects (HD 1-40)	Transportation	Construction	0	0	126677	0	126677
4616	Final FY2022 HB69 / HB71	Trans	33	63531	AL	TSAIA: Equipment (HD 1-40)	Transportation	Construction	0	0	0	4127462	4127462
4616	Final FY2022 HB69 / HB71	Trans	34	63532	AL	TSAIA: Facility Improvements, Renovations, & Upgrades (HD 1-40)	Transportation	Construction	0	0	1393447	0	1393447
4616	Final FY2022 HB69 / HB71	Trans	35	63533	AL	TSAIA: Information Technology Improvements (HD 1-40)	Transportation	Construction	0	0	1216099	0	1216099
4616	Final FY2022 HB69 / HB71	Trans	36	63534	AL	ANC Taxilanes E1, E3, and E&G Intersection & TW R South Spot Rehab Ph 2 (HD 1-40)	Transportation	Construction	0	0	0	12207679	12207679
4616	Final FY2022 HB69 / HB71	Trans	37	63535	AL	TW R South Surface Seal (HD 1-40)	Transportation	Construction	0	0	0	263280	263280
4616	Final FY2022 HB69 / HB71	Trans	38	63536	AL	North Terminal Northside Aprons & Taxilane (HD 1-40)	Transportation	Construction	0	0	0	14304880	14304880
4616	Final FY2022 HB69 / HB71	Trans	39	63537	AL	Parking Garage Repairs (HD 1-40)	Transportation	Construction	0	0	8000000	0	8000000
4616	Final FY2022 HB69 / HB71	Trans	40	63538	AL	Underground Storage Tank Replacement for Generators at NT, ST & ARFF Buildings (HD 1-40)	Transportation	Construction	0	0	900000	0	900000
4616	Final FY2022 HB69 / HB71	Trans	41	63539	AL	ANC Water Main Improvements (HD 1-40)	Transportation	Construction	0	0	5000000	0	5000000
4616	Final FY2022 HB69 / HB71	Trans	42	63540	AL	Joint Repairs R3 and R4 (Deferred from 2021) (HD 1-40)	Transportation	Construction	0	0	700000	0	700000
4616	Final FY2022 HB69 / HB71	Trans	43	63541	AL	Quick Turnaround Facility Renewal (HD 1-40)	Transportation	Construction	0	0	1500000	0	1500000
4616	Final FY2022 HB69 / HB71	Trans	44	63542	AL	Reconfigure NT CBP Operation (HD 1-40)	Transportation	Construction	0	0	1000000	0	1000000
4616	Final FY2022 HB69 / HB71	Trans	45	63543	AL	Airport Facility Roof Replacement 2022 (HD 1-40)	Transportation	Construction	0	0	1000000	0	1000000
4616	Final FY2022 HB69 / HB71	Trans	46	63544	AL	ANC B Gate 4 & Gates 6-9 Rehabilitation (HD 1-40)	Transportation	Construction	0	0	0	2194000	2194000
4616	Final FY2022 HB69 / HB71	Trans	47	63545	AL	ANC Taxilane U, P & Taxiway R Surface Seal (HD 1-40)	Transportation	Construction	0	0	0	666976	666976
4616	Final FY2022 HB69 / HB71	Trans	48	63546	AL	ANC RW 7R/25L Lighting (HD 1-40)	Transportation	Construction	0	0	0	2018480	2018480
4616	Final FY2022 HB69 / HB71	Trans	49	63547	AL	ANC Terminal Road Improvements (HD 1-40)	Transportation	Construction	0	0	0	10092400	10092400
4616	Final FY2022 HB69 / HB71	Trans	50	63548	AL	ANC Conc C Cooling Upgrades (HD 1-40)	Transportation	Construction	0	0	0	8909395	8909395
4616	Final FY2022 HB69 / HB71	Trans	51	63549	AL	FIA: Advanced Project Design and Planning (HD 1-40)	Transportation	Construction	0	0	31669	0	31669
4616	Final FY2022 HB69 / HB71	Trans	52	63550	AL	FIA: Annual Improvements (HD 1-40)	Transportation	Construction	0	0	348362	0	348362
4616	Final FY2022 HB69 / HB71	Trans	53	63551	AL	FIA: Environmental (HD 1-40)	Transportation	Construction	0	0	218545	0	218545
4616	Final FY2022 HB69 / HB71	Trans	54	63552	AL	FIA: Equipment (HD 1-40)	Transportation	Construction	0	0	0	1218750	1218750
4616	Final FY2022 HB69 / HB71	Trans	55	63553	AL	FIA: Facility Improvements, Renovations, & Upgrades (HD 1-40)	Transportation	Construction	0	0	126677	0	126677
4616	Final FY2022 HB69 / HB71	Trans	56	63554	AL	FIA: Information Technology Improvements (HD 1-40)	Transportation	Construction	0	0	109273	0	109273
4616	Final FY2022 HB69 / HB71	Trans	57	63555	AL	FIA: General Aviation Apron Rehabilitation (HD 1-40)	Transportation	Construction	0	0	0	14062500	14062500
4616	Final FY2022 HB69 / HB71	Trans	58	63556	AL	Alaska International Airport System Reimbursable Authority (HD 1-40)	Transportation	Construction	0	0	0	5000000	5000000
4616	Final FY2022 HB69 / HB71	Trans	59	63557	AL	Lake Hood Access Road Improvements (HD 1-40)	Transportation	Construction	0	0	0	1755200	1755200
4616	Final FY2022 HB69 / HB71	Trans	60	63558	AL	ANC Taxiway Zulu West Phase I (HD 1-40)	Transportation	Construction	0	0	0	26801904	26801904
4616	Final FY2022 HB69 / HB71	Trans	62	63560	AL	Project Acceleration (HD 1-40)	Transportation	Construction	0	0	0	40200000	40200000
4616	Final FY2022 HB69 / HB71	Trans	63	63561	AL	Pre-Grant Project Development (HD 1-40)	Transportation	Construction	0	0	0	40200000	40200000
4616	Final FY2022 HB69 / HB71	Trans	64	63562	AL	Contingency (HD 1-40)	Transportation	Construction	0	0	0	40200000	40200000
4616	Final FY2022 HB69 / HB71	Trans	69	6896	AL	Federal-Aid Aviation State Match	Transportation	Construction	5200000	0	0	0	5200000
4616	Final FY2022 HB69 / HB71	Trans	70	32609	AL	Federal-Aid Highway State Match	Transportation	Construction	71200000	0	0	0	71200000
4616	Final FY2022 HB69 / HB71	Trans	71	41923	AL	Other Federal Program Match	Transportation	Construction	1300000	0	0	0	1300000
4616	Final FY2022 HB69 / HB71	Trans	73	31375	AL	Cooperative Reimbursable Projects	Transportation	Construction	0	0	10000000	5000000	15000000
4616	Final FY2022 HB69 / HB71	Trans	74	38424	AL	Federal Emergency Projects	Transportation	Life / Health / Safety	0	0	0	10000000	10000000
4616	Final FY2022 HB69 / HB71	Trans	75	63430	AL	Federal Transit Administration Grants	Transportation	Equipment / Commodities	0	0	0	35260012	35260012
4616	Final FY2022 HB69 / HB71	Trans	76	33485	AL	Highway Safety Grants Program	Transportation	Life / Health / Safety	33858	0	0	8000000	8033858
4616	Final FY2022 HB69 / HB71	Trans	77	30648	AP	MH: Coordinated Transportation and Vehicles	Transportation	Equipment / Commodities	1000000	0	300000	0	1300000
4616	Final FY2022 HB69 / HB71	Trans	79	63586	AL	Haines Highway Reconstruction, MP 3.5-25.3	Transportation	Renewal and Replacement	0	0	0	32385320	32385320
4616	Final FY2022 HB69 / HB71	Trans	80	63587	AL	Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Road Construction	Transportation	Renewal and Replacement	0	0	0	1819400	1819400
4616	Final FY2022 HB69 / HB71	Trans	81	63588	AL	Airport Way / South Cushman Intersection Reconstruction	Transportation	Renewal and Replacement	0	0	0	1091640	1091640
4616	Final FY2022 HB69 / HB71	Trans	82	63589	AL	Airport Way (West) Improvements	Transportation	Renewal and Replacement	0	0	0	10916400	10916400
4616	Final FY2022 HB69 / HB71	Trans	83	63590	AL	Ketchikan - S. Tongass Hwy Improvements Deermount to Saxman	Transportation	Renewal and Replacement	0	0	0	27291000	27291000
4616	Final FY2022 HB69 / HB71	Trans	84	63591	AL	Alaska Highway Passing Lanes Mile Point 0-198 (Milepost 1221-1422) (Canadian Border to Delta Jct)	Transportation	Renewal and Replacement	0	0	0	5455800	5455800
4616	Final FY2022 HB69 / HB71	Trans	85	63592	AL	Dalton Hwy Mile Point 109-145 (Milepost 109-144) Reconstruction (Old Man Camp to Jim River Bridge #3)	Transportation	Renewal and Replacement	0	0	0	9097	9097
4616	Final FY2022 HB69 / HB71	Trans	86	63598	AL	Ketchikan - S Tongass Hwy Improvements Saxman to Surf St	Transportation	Renewal and Replacement	0	0	0	12008040	12008040
