REPORT_SORT	DEPT_NUM	DEPT_SORT	DEPT_NAME	RDU_NUM	RDU_SORT	RDU_NAME	COMP_NUM	COMP_SORT	COMP_NAME	REPORT_LINE	LINE_TYPE	FUND_CODE	FUND_GROUP	DUPLICATED_INDICATOR	SCEN1_AMOUNT	SCEN2_AMOUNT	SCEN3_AMOUNT	SCEN4_AMOUNT	SCEN5_AMOUNT	SCEN6_AMOUNT	SCEN7_AMOUNT	SCEN8_AMOUNT	SCEN9_AMOUNT	SCEN10_AMOUNT	scenario_webfolder1	scenario_webfolder2	scenario_webfolder3	scenario_webfolder4	scenario_webfolder5	scenario_webfolder6	scenario_webfolder7	scenario_webfolder8	scenario_webfolder9	scenario_webfolder10
1	1	8	Governor	2	3	Executive Operations	9	2	Governor's House	Line 71000	Expenditure	0			387.70	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	2	3	Executive Operations	9	2	Governor's House	Line 72000	Expenditure	0			15.00	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	2	3	Executive Operations	9	2	Governor's House	Line 73000	Expenditure	0			130.50	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	2	3	Executive Operations	9	2	Governor's House	Line 74000	Expenditure	0			15.30	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	2	3	Executive Operations	9	2	Governor's House	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	2	3	Executive Operations	9	2	Governor's House	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	2	3	Executive Operations	9	2	Governor's House	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	2	3	Executive Operations	9	2	Governor's House	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	2	3	Executive Operations	9	2	Governor's House	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		548.50	0	0	0	0	0	0	0	0	0										
10000	1	8	Governor	2	3	Executive Operations	9	2	Governor's House	PFT	Position Count	0			4.00	0	0	0	0	0	0	0	0	0										
1	1	8	Governor	2	3	Executive Operations	11	4	Lieutenant Governor	Line 71000	Expenditure	0			784.80	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	2	3	Executive Operations	11	4	Lieutenant Governor	Line 72000	Expenditure	0			48.20	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	2	3	Executive Operations	11	4	Lieutenant Governor	Line 73000	Expenditure	0			155.40	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	2	3	Executive Operations	11	4	Lieutenant Governor	Line 74000	Expenditure	0			6.50	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	2	3	Executive Operations	11	4	Lieutenant Governor	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	2	3	Executive Operations	11	4	Lieutenant Governor	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	2	3	Executive Operations	11	4	Lieutenant Governor	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	2	3	Executive Operations	11	4	Lieutenant Governor	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	2	3	Executive Operations	11	4	Lieutenant Governor	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		994.90	0	0	0	0	0	0	0	0	0										
10000	1	8	Governor	2	3	Executive Operations	11	4	Lieutenant Governor	PFT	Position Count	0			7.00	0	0	0	0	0	0	0	0	0										
1	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 71000	Expenditure	0			2635.70	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 72000	Expenditure	0			34.70	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 73000	Expenditure	0			95.80	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 74000	Expenditure	0			39.60	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		2805.80	0	0	0	0	0	0	0	0	0										
10000	1	8	Governor	3	5	Office of Management & Budget	2144	2	Office of Management & Budget	PFT	Position Count	0			17.00	0	0	0	0	0	0	0	0	0										
1	1	8	Governor	407	5	Gov State Facilities Rent	2461	1	Gov Office Facilities Rent	Line 71000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	407	5	Gov State Facilities Rent	2461	1	Gov Office Facilities Rent	Line 72000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	407	5	Gov State Facilities Rent	2461	1	Gov Office Facilities Rent	Line 73000	Expenditure	0			596.20	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	407	5	Gov State Facilities Rent	2461	1	Gov Office Facilities Rent	Line 74000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	407	5	Gov State Facilities Rent	2461	1	Gov Office Facilities Rent	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	407	5	Gov State Facilities Rent	2461	1	Gov Office Facilities Rent	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	407	5	Gov State Facilities Rent	2461	1	Gov Office Facilities Rent	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	407	5	Gov State Facilities Rent	2461	1	Gov Office Facilities Rent	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	407	5	Gov State Facilities Rent	2461	1	Gov Office Facilities Rent	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		596.20	0	0	0	0	0	0	0	0	0										
1	1	8	Governor	407	5	Gov State Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 71000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	407	5	Gov State Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 72000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	407	5	Gov State Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 73000	Expenditure	0			490.60	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	407	5	Gov State Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 74000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	407	5	Gov State Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	407	5	Gov State Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	407	5	Gov State Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	407	5	Gov State Facilities Rent	2779	2	Facilities Rent Non-State Owned	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	407	5	Gov State Facilities Rent	2779	2	Facilities Rent Non-State Owned	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		490.60	0	0	0	0	0	0	0	0	0										
1	1	8	Governor	433	6	Elections	21	1	Elections	Line 71000	Expenditure	0			4017.10	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	433	6	Elections	21	1	Elections	Line 72000	Expenditure	0			173.00	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	433	6	Elections	21	1	Elections	Line 73000	Expenditure	0			6854.50	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	433	6	Elections	21	1	Elections	Line 74000	Expenditure	0			118.30	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	433	6	Elections	21	1	Elections	Line 75000	Expenditure	0			19.60	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	433	6	Elections	21	1	Elections	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	433	6	Elections	21	1	Elections	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	433	6	Elections	21	1	Elections	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	433	6	Elections	21	1	Elections	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		10838.10	0	0	0	0	0	0	0	0	0										
1061	1	8	Governor	433	6	Elections	21	1	Elections	1061 Capital Improvement Project Receipts	Revenue	1061	Other	Duplicated	344.40	0	0	0	0	0	0	0	0	0										
10000	1	8	Governor	433	6	Elections	21	1	Elections	PFT	Position Count	0			32.00	0	0	0	0	0	0	0	0	0										
12000	1	8	Governor	433	6	Elections	21	1	Elections	NP	Position Count	0			14.00	0	0	0	0	0	0	0	0	0										
1	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 71000	Expenditure	0			2184.20	0	0	0	0	0	0	0	0	0										
2	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 72000	Expenditure	0			20.90	0	0	0	0	0	0	0	0	0										
3	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 73000	Expenditure	0			226.20	0	0	0	0	0	0	0	0	0										
4	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 74000	Expenditure	0			67.60	0	0	0	0	0	0	0	0	0										
5	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1002	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	1002 Federal Receipts	Revenue	1002	Fed		234.50	0	0	0	0	0	0	0	0	0										
1004	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		2264.40	0	0	0	0	0	0	0	0	0										
10000	1	8	Governor	1	7	Commissions/Special Offices	1	1	Human Rights Commission	PFT	Position Count	0			18.00	0	0	0	0	0	0	0	0	0										
1	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 71000	Expenditure	0			2705.10	0	0	0	0	0	0	0	0	0										
2	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 72000	Expenditure	0			42.00	0	0	0	0	0	0	0	0	0										
3	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 73000	Expenditure	0			436.80	0	0	0	0	0	0	0	0	0										
4	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 74000	Expenditure	0			23.00	0	0	0	0	0	0	0	0	0										
5	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		94.50	0	0	0	0	0	0	0	0	0										
1005	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	1005 General Fund/Program Receipts	Revenue	1005	DGF		180.00	0	0	0	0	0	0	0	0	0										
1007	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	1007 Interagency Receipts	Revenue	1007	Other	Duplicated	2932.40	0	0	0	0	0	0	0	0	0										
10000	2	1	Administration	13	1	Centralized Admin. Services	2771	1	Administrative Hearings	PFT	Position Count	0			15.00	0	0	0	0	0	0	0	0	0										
1	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 71000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
2	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 72000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
3	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 73000	Expenditure	0			669.10	0	0	0	0	0	0	0	0	0										
4	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 74000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
5	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	1	Administration	13	1	Centralized Admin. Services	2778	2	DOA Leases	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		669.10	0	0	0	0	0	0	0	0	0										
1	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 71000	Expenditure	0			1252.70	0	0	0	0	0	0	0	0	0										
2	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 72000	Expenditure	0			46.80	0	0	0	0	0	0	0	0	0										
3	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 73000	Expenditure	0			345.80	0	0	0	0	0	0	0	0	0										
4	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 74000	Expenditure	0			19.60	0	0	0	0	0	0	0	0	0										
5	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		6.30	0	0	0	0	0	0	0	0	0										
1007	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	1007 Interagency Receipts	Revenue	1007	Other	Duplicated	1658.60	0	0	0	0	0	0	0	0	0										
10000	2	1	Administration	13	1	Centralized Admin. Services	45	3	Office of the Commissioner	PFT	Position Count	0			7.00	0	0	0	0	0	0	0	0	0										
1	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 71000	Expenditure	0			1308.20	0	0	0	0	0	0	0	0	0										
2	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 72000	Expenditure	0			17.20	0	0	0	0	0	0	0	0	0										
3	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 73000	Expenditure	0			4078.50	0	0	0	0	0	0	0	0	0										
4	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 74000	Expenditure	0			6.90	0	0	0	0	0	0	0	0	0										
5	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		659.40	0	0	0	0	0	0	0	0	0										
1007	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	1007 Interagency Receipts	Revenue	1007	Other	Duplicated	4751.40	0	0	0	0	0	0	0	0	0										
10000	2	1	Administration	13	1	Centralized Admin. Services	46	4	Administrative Services	PFT	Position Count	0			13.00	0	0	0	0	0	0	0	0	0										
1	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 71000	Expenditure	0			12280.60	0	0	0	0	0	0	0	0	0										
2	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 72000	Expenditure	0			103.00	0	0	0	0	0	0	0	0	0										
3	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 73000	Expenditure	0			10864.60	0	0	0	0	0	0	0	0	0										
4	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 74000	Expenditure	0			198.50	0	0	0	0	0	0	0	0	0										
5	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		6439.20	0	0	0	0	0	0	0	0	0										
1005	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	1005 General Fund/Program Receipts	Revenue	1005	DGF		1446.00	0	0	0	0	0	0	0	0	0										
1007	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	1007 Interagency Receipts	Revenue	1007	Other	Duplicated	15561.50	0	0	0	0	0	0	0	0	0										
10000	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	PFT	Position Count	0			120.00	0	0	0	0	0	0	0	0	0										
11000	2	1	Administration	13	1	Centralized Admin. Services	59	6	Finance	PPT	Position Count	0			1.00	0	0	0	0	0	0	0	0	0										
1	2	1	Administration	13	1	Centralized Admin. Services	56	8	Personnel	Line 71000	Expenditure	0			9138.30	0	0	0	0	0	0	0	0	0										
2	2	1	Administration	13	1	Centralized Admin. Services	56	8	Personnel	Line 72000	Expenditure	0			13.40	0	0	0	0	0	0	0	0	0										
3	2	1	Administration	13	1	Centralized Admin. Services	56	8	Personnel	Line 73000	Expenditure	0			2535.50	0	0	0	0	0	0	0	0	0										
4	2	1	Administration	13	1	Centralized Admin. Services	56	8	Personnel	Line 74000	Expenditure	0			192.40	0	0	0	0	0	0	0	0	0										
5	2	1	Administration	13	1	Centralized Admin. Services	56	8	Personnel	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
6	2	1	Administration	13	1	Centralized Admin. Services	56	8	Personnel	Line 76000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
7	2	1	Administration	13	1	Centralized Admin. Services	56	8	Personnel	Line 77000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
8	2	1	Administration	13	1	Centralized Admin. Services	56	8	Personnel	Line 78000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
1004	2	1	Administration	13	1	Centralized Admin. Services	56	8	Personnel	1004 Unrestricted General Fund Receipts	Revenue	1004	UGF		606.10	0	0	0	0	0	0	0	0	0										
1007	2	1	Administration	13	1	Centralized Admin. Services	56	8	Personnel	1007 Interagency Receipts	Revenue	1007	Other	Duplicated	11273.50	0	0	0	0	0	0	0	0	0										
10000	2	1	Administration	13	1	Centralized Admin. Services	56	8	Personnel	PFT	Position Count	0			74.00	0	0	0	0	0	0	0	0	0										
1	2	1	Administration	13	1	Centralized Admin. Services	58	9	Labor Relations	Line 71000	Expenditure	0			917.00	0	0	0	0	0	0	0	0	0										
2	2	1	Administration	13	1	Centralized Admin. Services	58	9	Labor Relations	Line 72000	Expenditure	0			20.30	0	0	0	0	0	0	0	0	0										
3	2	1	Administration	13	1	Centralized Admin. Services	58	9	Labor Relations	Line 73000	Expenditure	0			529.00	0	0	0	0	0	0	0	0	0										
4	2	1	Administration	13	1	Centralized Admin. Services	58	9	Labor Relations	Line 74000	Expenditure	0			53.50	0	0	0	0	0	0	0	0	0										
5	2	1	Administration	13	1	Centralized Admin. Services	58	9	Labor Relations	Line 75000	Expenditure	0			0	0	0	0	0	0	0	0	0	0										
