REPORT_SORT, DEPT_NUM, DEPT_SORT, DEPT_NAME, RDU_NUM, RDU_SORT, 7 RDU_NAME, COMP_NUM, COMP_SORT, 10 COMP_NAME, 11 REPORT_LINE, 12 LINE_TYPE, FUND_CODE, 14 FUND_GROUP, 15 DUPLICATED_INDICATOR, 16 SCEN1_AMOUNT,SCEN2_AMOUNT,SCEN3_AMOUNT,SCEN4_AMOUNT,SCEN5_AMOUNT,SCEN6_AMOUNT,SCEN7_AMOUNT,SCEN8_AMOUNT,SCEN9_AMOUNT,SCEN10_AMOUNT
3,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Contractual Services,Expenditure,0,,,16.8,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Commodities,Expenditure,0,,,2,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2355,2,Contracting and Appeals,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Personal Services,Expenditure,0,,,962.7,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Travel,Expenditure,0,,,31,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Contractual Services,Expenditure,0,,,174.5,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Commodities,Expenditure,0,,,18.9,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2331,3,EE/Civil Rights,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Personal Services,Expenditure,0,,,730.7,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Travel,Expenditure,0,,,3.3,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Contractual Services,Expenditure,0,,,69.9,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Commodities,Expenditure,0,,,12.1,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2356,4,Internal Review,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,537,6,Statewide Admin Services,Personal Services,Expenditure,0,,,6416.1,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,537,6,Statewide Admin Services,Travel,Expenditure,0,,,28,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,537,6,Statewide Admin Services,Contractual Services,Expenditure,0,,,2533.3,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,537,6,Statewide Admin Services,Commodities,Expenditure,0,,,58.6,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,537,6,Statewide Admin Services,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,537,6,Statewide Admin Services,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,537,6,Statewide Admin Services,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,537,6,Statewide Admin Services,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,540,7,Information Systems and Services,Personal Services,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,540,7,Information Systems and Services,Travel,Expenditure,0,,,10.2,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,540,7,Information Systems and Services,Contractual Services,Expenditure,0,,,3743.5,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,540,7,Information Systems and Services,Commodities,Expenditure,0,,,127.9,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,540,7,Information Systems and Services,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,540,7,Information Systems and Services,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,540,7,Information Systems and Services,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,540,7,Information Systems and Services,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,2892,8,Leased Facilities,Personal Services,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2892,8,Leased Facilities,Travel,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2892,8,Leased Facilities,Contractual Services,Expenditure,0,,,2937.5,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2892,8,Leased Facilities,Commodities,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2892,8,Leased Facilities,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2892,8,Leased Facilities,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2892,8,Leased Facilities,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2892,8,Leased Facilities,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,2757,9,Human Resources,Personal Services,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2757,9,Human Resources,Travel,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2757,9,Human Resources,Contractual Services,Expenditure,0,,,2366.4,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2757,9,Human Resources,Commodities,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2757,9,Human Resources,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2757,9,Human Resources,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2757,9,Human Resources,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2757,9,Human Resources,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,2851,10,Statewide Procurement,Personal Services,Expenditure,0,,,2400.1,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2851,10,Statewide Procurement,Travel,Expenditure,0,,,3.5,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2851,10,Statewide Procurement,Contractual Services,Expenditure,0,,,67.5,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2851,10,Statewide Procurement,Commodities,Expenditure,0,,,6,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2851,10,Statewide Procurement,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2851,10,Statewide Procurement,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2851,10,Statewide Procurement,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2851,10,Statewide Procurement,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,2292,11,Central Support Svcs,Personal Services,Expenditure,0,,,1266.4,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2292,11,Central Support Svcs,Travel,Expenditure,0,,,8.5,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2292,11,Central Support Svcs,Contractual Services,Expenditure,0,,,57.2,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2292,11,Central Support Svcs,Commodities,Expenditure,0,,,15,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2292,11,Central Support Svcs,Capital Outlay,Expenditure,0,,,1.5,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2292,11,Central Support Svcs,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2292,11,Central Support Svcs,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2292,11,Central Support Svcs,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,2294,12,Northern Support Services,Personal Services,Expenditure,0,,,1090.2,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2294,12,Northern Support Services,Travel,Expenditure,0,,,6.1,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2294,12,Northern Support Services,Contractual Services,Expenditure,0,,,171.2,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2294,12,Northern Support Services,Commodities,Expenditure,0,,,21.2,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2294,12,Northern Support Services,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2294,12,Northern Support Services,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2294,12,Northern Support Services,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2294,12,Northern Support Services,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,2296,13,Southcoast Support Services,Personal Services,Expenditure,0,,,3001.6,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2296,13,Southcoast Support Services,Travel,Expenditure,0,,,36.2,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2296,13,Southcoast Support Services,Contractual Services,Expenditure,0,,,161.1,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2296,13,Southcoast Support Services,Commodities,Expenditure,0,,,38.1,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2296,13,Southcoast Support Services,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2296,13,Southcoast Support Services,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2296,13,Southcoast Support Services,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2296,13,Southcoast Support Services,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,Personal Services,Expenditure,0,,,3901,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,Travel,Expenditure,0,,,159.1,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,Contractual Services,Expenditure,0,,,463.6,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,Commodities,Expenditure,0,,,39.3,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Personal Services,Expenditure,0,,,7832,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Travel,Expenditure,0,,,64.4,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Contractual Services,Expenditure,0,,,340.1,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Commodities,Expenditure,0,,,80.8,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Capital Outlay,Expenditure,0,,,1.5,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Personal Services,Expenditure,0,,,5881.7,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Travel,Expenditure,0,,,158.6,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Contractual Services,Expenditure,0,,,729.2,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Commodities,Expenditure,0,,,87.5,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Capital Outlay,Expenditure,0,,,39.4,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
